char,label
降,B-Drug
糖,I-Drug
药,I-Drug
物,I-Drug
的,O
中,O
国,O
指,O
南,O
/,O
共,O
识,O
(,O
上,O
),O
"
",O
画,O
文,O
:,O
徐,O
赫,O
男,O
"
",O
近,O
年,O
来,O
",",O
出,O
现,O
了,O
很,O
多,O
新,B-Drug
型,I-Drug
降,I-Drug
糖,I-Drug
药,I-Drug
物,I-Drug
",",O
这,O
对,O
于,O
医,O
生,O
和,O
患,O
者,O
来,O
说,O
都,O
是,O
“,O
幸,O
福,O
的,O
烦,O
恼,O
”,O
",",O
因,O
为,O
"
",O
面,O
对,O
各,O
种,O
降,B-Drug
糖,I-Drug
药,I-Drug
",",O
不,O
知,O
道,O
该,O
选,O
哪,O
种,O
才,O
好,O
",",O
对,O
于,O
药,O
物,O
的,O
具,O
体,O
使,O
用,O
也,O
不,O
十,O
分,O
清,O
楚,O
。,O
特,O
别,O
是,O
糖,B-Drug
尿,I-Drug
病,I-Drug
"
",O
分,O
级,O
诊,O
疗,O
推,O
行,O
后,O
",",O
基,O
层,O
的,O
医,O
生,O
和,O
患,O
者,O
都,O
担,O
心,O
用,O
不,O
好,O
这,O
些,O
药,O
物,O
。,O
庆,O
幸,O
的,O
是,O
",",O
近,O
几,O
年,O
国,O
内,O
的,O
一,O
些,O
"
",O
专,O
业,O
组,O
织,O
针,O
对,O
各,B-Drug
类,I-Drug
降,I-Drug
糖,I-Drug
药,I-Drug
物,I-Drug
发,O
布,O
了,O
一,O
系,O
列,O
的,O
指,O
南,O
或,O
共,O
识,O
",",O
为,O
药,O
物,O
的,O
临,O
床,O
应,O
用,O
提,O
供,O
了,O
规,O
范,O
。,O
我,O
"
",O
们,O
也,O
希,O
望,O
这,O
些,O
组,O
织,O
今,O
后,O
能,O
够,O
针,O
对,O
基,O
层,O
的,O
实,O
际,O
情,O
况,O
来,O
给,O
出,O
更,O
“,O
接,O
地,O
气,O
”,O
的,O
指,O
南,O
或,O
规,O
范,O
",",O
毕,O
竟,O
现,O
"
",O
有,O
鼹,O
.,O
糍,O
唐,O
臻,O
共,O
识,O
都,O
爨,O
拳,O
零,O
院,O
的,O
专,O
翱,O
斟,O
定,O
的,O
?,O
㈣,O
-,O
臻,O
%,O
^,O
’,O
弛,O
群,O
-,O
嗍,O
州,O
糟,O
⋯,O
⋯,O
⋯,O
⋯,O
”,O
”,O
⋯,O
‘,O
-,O
’,O
‘,O
Ⅲ,O
㈣,O
⋯,O
o,O
",",O
’,O
粤,O
”,O
⋯,O
.,O
-,O
’,O
⋯,O
⋯,O
⋯,O
⋯,O
“,O
”,O
⋯,O
’,O
”,O
钟,O
"""",O
”,O
’,O
”,O
⋯,O
⋯,O
“,O
⋯,O
⋯,O
⋯,O
”,O
⋯,O
"
",O
],O
],O
"
",O
降,O
糖,O
药,O
物,O
大,O
多,O
基,O
于,O
纠,O
正,O
导,O
致,O
血,B-Test
糖,I-Test
升,I-Test
高,I-Test
的,O
两,O
个,O
主,O
"
",O
要,O
病,O
理,O
生,O
理,O
改,O
变,O
",",O
即,O
胰,B-Reason
岛,I-Reason
素,I-Reason
抵,I-Reason
抗,I-Reason
和,O
胰,B-Reason
岛,I-Reason
素,I-Reason
分,I-Reason
泌,I-Reason
受,I-Reason
损,I-Reason
。,O
"
",O
根,O
据,O
作,O
用,O
机,O
制,O
的,O
不,O
同,O
",",O
降,O
糖,O
药,O
可,O
分,O
为,O
:,O
促,O
进,O
胰,B-Test
岛,I-Test
素,I-Test
"
",O
分,O
泌,O
为,O
主,O
要,O
作,O
用,O
的,O
药,O
物,O
",",O
包,O
括,O
磺,B-Drug
脲,I-Drug
类,I-Drug
、,O
格,B-Drug
列,I-Drug
奈,I-Drug
类,I-Drug
、,O
二,B-Drug
"
",I-Drug
肽,I-Drug
基,I-Drug
肽,I-Drug
酶,I-Drug
一,I-Drug
4,I-Drug
(,I-Drug
D,I-Drug
P,I-Drug
