char,label
《,O
中,O
国,O
高,B-Disease
尿,I-Disease
酸,I-Disease
血,I-Disease
症,I-Disease
相,O
关,O
疾,O
病,O
诊,O
疗,O
"
",O
多,O
学,O
科,O
专,O
家,O
共,O
识,O
》,O
解,O
读,O
"
",O
口,O
J,O
1,O
1,O
北,O
医,O
学,O
院,O
附,O
属,O
医,O
院,O
周,O
京,O
国,O
"
",O
高,B-Disease
尿,I-Disease
酸,I-Disease
.,O
f,O
i,O
t,O
症,O
(,B-Disease
H,I-Disease
U,I-Disease
A,I-Disease
),O
的,O
流,O
行,O
总,O
体,O
呈,O
现,O
逐,O
年,O
升,O
高,O
的,O
趋,O
势,O
",",O
常,O
"
",O
’,O
与,O
高,B-Disease
血,I-Disease
压,I-Disease
、,O
高,B-Disease
脂,I-Disease
血,I-Disease
症,I-Disease
、,O
2,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
、,O
肥,B-Disease
胖,I-Disease
、,O
胰,B-Reason
岛,I-Reason
素,I-Reason
抵,I-Reason
抗,I-Reason
等,O
传,O
统,O
"
",O
的,O
代,O
谢,O
性,O
心,O
血,O
管,O
危,O
险,O
因,O
素,O
伴,O
发,O
",",O
因,O
此,O
长,O
期,O
以,O
来,O
H,B-Disease
U,I-Disease
A,I-Disease
仅,O
仅,O
被,O
认,O
为,O
"
",O
是,O
代,O
谢,O
异,O
常,O
的,O
一,O
种,O
标,O
志,O
。,O
但,O
近,O
年,O
来,O
多,O
个,O
前,O
瞻,O
性,O
大,O
规,O
模,O
临,O
床,O
研,O
究,O
"
",O
结,O
果,O
显,O
示,O
",",O
H,B-Disease
U,I-Disease
A,I-Disease
是,O
心,B-Disease
血,I-Disease
管,I-Disease
疾,I-Disease
病,I-Disease
、,O
糖,B-Disease
尿,I-Disease
病,I-Disease
的,O
独,O
立,O
危,O
险,O
因,O
素,O
",",O
也,O
是,O
"
",O
全,O
因,O
死,B-Disease
亡,I-Disease
、,O
总,O
心,B-Disease
血,I-Disease
管,I-Disease
事,I-Disease
件,I-Disease
和,O
缺,B-Disease
血,I-Disease
性,I-Disease
卒,I-Disease
中,I-Disease
的,O
独,O
立,O
危,O
险,O
因,O
素,O
。,O
H,B-Reason
U,I-Reason
A,I-Reason
"
",O
可,O
增,O
加,O
糖,B-Disease
尿,I-Disease
病,I-Disease
肾,I-Disease
病,I-Disease
的,O
风,O
险,O
",",O
是,O
急,B-Disease
慢,I-Disease
性,I-Disease
肾,I-Disease
衰,I-Disease
竭,I-Disease
的,O
强,O
有,O
力,O
的,O
预,O
测,O
因,O
"
",O
素,O
。,O
在,O
此,O
背,O
景,O
下,O
",",O
风,O
湿,O
免,O
疫,O
、,O
肾,O
脏,O
、,O
内,O
分,O
泌,O
代,O
谢,O
、,O
心,O
血,O
管,O
、,O
神,O
"
",O
经,O
、,O
泌,O
尿,O
和,O
中,O
医,O
科,O
等,O
学,O
科,O
专,O
家,O
组,O
成,O
的,O
H,B-Disease
U,I-Disease
A,I-Disease
相,O
关,O
疾,O
病,O
诊,O
疗,O
多,O
学,O
科,O
"
",O
共,O
识,O
专,O
家,O
组,O
",",O
经,O
过,O
充,O
分,O
讨,O
论,O
制,O
定,O
出,O
《,O
中,O
国,O
高,B-Disease
尿,I-Disease
酸,I-Disease
血,I-Disease
症,I-Disease
相,O
关,O
疾,O
病,O
"
",O
第,O
3,O
期,O
上,O
",",O
该,O
专,O
家,O
共,O
识,O
旨,O
在,O
推,O
动,O
多,O
学,O
科,O
协,O
作,O
",",O
指,O
导,O
和,O
规,O
范,O
H,B-Disease
U,I-Disease
A,I-Disease
柱,O
I,O
"
",O
关,O
疾,O
病,O
的,O
临,O
床,O
实,O
践,O
。,O
"
",O
H,B-Disease
U,I-Disease
A,I-Disease
的,O
定,O
义,O
"
",O
H,B-Disease
U,I-Disease
A,I-Disease
具,O
有,O
两,O
层,O
含,O
义,O
