char,label
临,O
床,O
研,O
究,O
"
",O
冠,B-Disease
心,I-Disease
病,I-Disease
合,O
并,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
平,B-Test
均,I-Test
血,I-Test
小,I-Test
板,I-Test
体,I-Test
积,I-Test
的,O
相,O
关,O
性,O
研,O
究,O
"
",O
许,O
文,O
亮,O
 ,O
 ,O
池,O
一,O
凡,O
 ,O
 ,O
武,O
越,O
 ,O
 ,O
王,O
旭,O
 ,O
 ,O
邵,O
一,O
兵,O
"
",O
[,O
提,O
要,O
],O
 ,O
 ,O
 ,O
冠,B-Disease
心,I-Disease
病,I-Disease
合,O
并,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
平,B-Test
均,I-Test
血,I-Test
小,I-Test
板,I-Test
体,I-Test
积,I-Test
(,O
M,B-Test
P,I-Test
V,I-Test
),O
显,B-Test_Value
著,I-Test_Value
升,I-Test_Value
高,I-Test_Value
。,O
 ,O
急,B-Disease
性,I-Disease
冠,I-Disease
脉,I-Disease
综,I-Disease
合,I-Disease
征,I-Disease
、,O
多,B-Disease
支,I-Disease
病,I-Disease
变,I-Disease
、,O
"
",O
肥,B-Disease
胖,I-Disease
、,O
既,O
往,O
糖,B-Disease
尿,I-Disease
病,I-Disease
和,O
 ,O
H,B-Test
B,I-Test
A,I-Test
1,I-Test
C,I-Test
高,B-Test_Value
值,I-Test_Value
(,O
>,O
7,O
%,O
 ,O
),O
者,O
 ,O
M,B-Test
P,I-Test
V,I-Test
 ,O
升,B-Test_Value
高,I-Test_Value
更,O
显,O
著,O
。,O
 ,O
冠,B-Test
脉,I-Test
病,I-Test
变,I-Test
积,I-Test
分,I-Test
、,O
空,B-Test
腹,I-Test
血,I-Test
糖,I-Test
、,O
高,B-Test
密,I-Test
度,I-Test
脂,I-Test
蛋,I-Test
白,I-Test
胆,I-Test
固,I-Test
"
",I-Test
醇,I-Test
和,O
 ,O
H,B-Test
B,I-Test
A,I-Test
1,I-Test
C,I-Test
是,O
 ,O
M,B-Test
P,I-Test
V,I-Test
 ,O
的,O
独,O
立,O
影,O
响,O
因,O
素,O
。,O
"
",O
[,O
关,O
键,O
词,O
],O
 ,O
 ,O
 ,O
冠,B-Disease
心,I-Disease
病,I-Disease
;,O
 ,O
糖,B-Disease
尿,I-Disease
病,I-Disease
",",I-Disease
 ,I-Disease
2,I-Disease
 ,I-Disease
型,I-Disease
;,O
 ,O
平,B-Test
均,I-Test
血,I-Test
小,I-Test
板,I-Test
体,I-Test
积,I-Test
"
",O
M,O
e,O
a,O
n,O
 ,O
p,O
l,O
a,O
t,O
e,O
l,O
e,O
t,O
 ,O
v,O
o,O
l,O
u,O
m,O
e,O
 ,O
i,O
n,O
 ,O
p,O
a,O
t,O
i,O
e,O
n,O
t,O
s,O
 ,O
w,O
i,O
t,O
h,O
 ,O
t,O
y,O
p,O
e,O
 ,O
2,O
 ,O
d,O
i,O
a,O
b,O
e,O
t,O
e,O
s,O
 ,O
m,O
e,O
l,O
l,O
i,O
t,O
u,O
s,O
 ,O
a,O
n,O
d,O
 ,O
c,O
o,O
r,O
o,O
n,O
a,O
r,O
y,O
 ,O
a,O
r,O
t,O
e,O
r,O
y,O
 ,O
d,O
i,O
s,O
e,O
a,O
s,O
e,O
 ,O
 ,O
 ,O
 ,O
X,O
U,O
 ,O
W,O
e,O
n,O
-,O
l,O
i,O
a,O
n,O
g,O
",",O
"
",O
C,O
H,O
I,O
 ,O
Y,O
i,O
-,O
f,O
a,O
n,O
",",O
 ,O
W,O
U,O
 ,O
Y,O
u,O
e,O
",",O
 ,O
W,O
A,O
N,O
G,O
 ,O
X,O
u,O
",",O
 ,O
S,O
H,O
A,O
O,O
 ,O
Y,O
i,O
-,O
b,O
i,O
n,O
g,O
.,O
 ,O
H,O
e,O
a,O
r,O
t,O
 ,O
C,O
e,O
n,O
t,O
r,O
e,O
r,O
",",O
 ,O
Q,O
i,O
n,O
g,O
d,O
a,O
o,O
 ,O
M,O
u,O
n,O
i,O
c,O
i,O
p,O
a,O
l,O
 ,O
H,O
o,O
s,O
p,O
i,O
t,O
a,O
l,O
",",O
 ,O
Q,O
i,O
n,O
g,O
d,O
a,O
o,O
 ,O
2,O
6,O
6,O
0,O
7,O
1,O
",",O
"
",O
C,O
h,O
i,O
n,O
a,O
"
",O
[,O
S,O
u,O
m,O
m,O
a,O
r,O
y,O
],O
 ,O
 ,O
M,O
e,O
a,O
n,O
 ,O
p,O
l,O
a,O
t,O
e,O
l,O
e,O
t,O
 ,O
v,O
o,O
l,O
u,O
m,O
e,O
 ,O
(,O
M,O
P,O
V,O
),O
 ,O
i,O
n,O
 ,O
p,O
a,O
t,O
i,O
e,O
n,O
t,O
s,O
 ,O
w,O
i,O
t,O
h,O
 ,O
t,O
y,O
p,O
e,O
 ,O
2,O
 ,O
d,O
i,O
a,O
b,O
e,O
t,O
e,O
s,O
 ,O
m,O
e,O
l,O
l,O
i,O
t,O
u,O
s,O
 ,O
(,O
D,O
M,O
),O
 ,O
a,O
n,O
d,O
 ,O
c,O
o,O
r,O
o,O
n,O
a,O
r,O
y,O
 ,O
a,O
r,O
t,O
e,O
r,O
y,O
"
",O
d,O
i,O
s,O
e,O
a,O
s,O
e,O
 ,O
w,O
a,O
s,O
 ,O
i,O
n,O
c,O
r,O
e,O
a,O
s,O
e,O
d,O
 ,O
s,O
i,O
g,O
