char,label
临,O
床,O
研,O
究,O
"
",O
现,O
在,O
成,O
都,O
大,O
学,O
附,O
属,O
医,O
院,O
老,O
年,O
科,O
"
",O
二,B-Drug
肽,I-Drug
基,I-Drug
肽,I-Drug
酶,I-Drug
-,I-Drug
4,I-Drug
 ,I-Drug
抑,I-Drug
制,I-Drug
剂,I-Drug
利,B-Drug
格,I-Drug
列,I-Drug
汀,I-Drug
治,O
疗,O
对,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
血,B-Test
清,I-Test
"
",I-Test
色,I-Test
素,I-Test
上,I-Test
皮,I-Test
细,I-Test
胞,I-Test
衍,I-Test
生,I-Test
因,I-Test
子,I-Test
水,I-Test
平,I-Test
的,O
影,O
响,O
"
",O
杜,O
姝,O
姗,O
 ,O
 ,O
周,O
婷,O
婷,O
 ,O
 ,O
郭,O
常,O
辉,O
"
",O
[,O
提,O
要,O
],O
 ,O
 ,O
 ,O
为,O
了,O
解,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
血,B-Test
清,I-Test
色,I-Test
素,I-Test
上,I-Test
皮,I-Test
衍,I-Test
生,I-Test
因,I-Test
子,I-Test
(,O
P,B-Test
E,I-Test
D,I-Test
F,I-Test
),O
水,O
平,O
以,O
及,O
予,O
以,O
二,B-Drug
肽,I-Drug
基,I-Drug
肽,I-Drug
酶,I-Drug
-,I-Drug
4,I-Drug
 ,I-Drug
抑,I-Drug
制,I-Drug
剂,I-Drug
"
",O
利,B-Drug
格,I-Drug
列,I-Drug
汀,I-Drug
治,O
疗,O
前,O
后,O
 ,O
P,B-Test
E,I-Test
D,I-Test
F,I-Test
 ,O
的,O
变,O
化,O
",",O
进,O
一,O
步,O
探,O
讨,O
 ,O
P,B-Test
E,I-Test
D,I-Test
F,I-Test
 ,O
与,O
血,B-Test
脂,I-Test
、,O
体,B-Test
重,I-Test
指,I-Test
数,I-Test
、,O
H,B-Test
B,I-Test
A,I-Test
1,I-Test
C,I-Test
等,O
指,O
标,O
相,O
关,O
性,O
。,O
 ,O
选,O
取,O
 ,O
3,O
9,O
 ,O
例,O
新,O
"
",O
诊,O
断,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
和,O
 ,O
3,O
0,O
 ,O
名,O
健,O
康,O
者,O
进,O
入,O
研,O
究,O
。,O
 ,O
常,O
规,O
检,O
测,O
 ,O
2,O
 ,O
组,O
受,O
试,O
者,O
体,B-Test
重,I-Test
、,O
腰,B-Test
围,I-Test
、,O
体,B-Test
重,I-Test
指,I-Test
数,I-Test
、,O
空,B-Test
腹,I-Test
血,I-Test
糖,I-Test
、,O
"
",O
H,B-Test
B,I-Test
A,I-Test
1,I-Test
C,I-Test
、,O
血,O
清,O
谷,B-Test
丙,I-Test
转,I-Test
氨,I-Test
酶,I-Test
、,O
谷,B-Test
草,I-Test
转,I-Test
氨,I-Test
酶,I-Test
、,O
总,B-Test
胆,I-Test
固,I-Test
醇,I-Test
、,O
甘,B-Test
油,I-Test
三,I-Test
酯,I-Test
、,O
高,B-Test
密,I-Test
度,I-Test
脂,I-Test
蛋,I-Test
白,I-Test
胆,I-Test
固,I-Test
醇,I-Test
、,O
低,B-Test
密,I-Test
度,I-Test
脂,I-Test
蛋,I-Test
白,I-Test
胆,I-Test
固,I-Test
醇,I-Test
指,O
"
",O
标,O
",",O
采,O
用,O
酶,O
联,O
免,O
疫,O
吸,O
附,O
法,O
检,O
测,O
血,O
清,O
 ,O
P,B-Test
E,I-Test
D,I-Test
F,I-Test
 ,O
的,O
浓,O
度,O
。,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
组,O
予,O
口,B-Method
服,I-Method
利,B-Drug
格,I-Drug
列,I-Drug
汀,I-Drug
 ,O
5,B-Amount
 ,I-Amount
m,I-Amount
g,I-Amount
 ,I-Amount
/,I-Amount
 ,I-Amount
d,I-Amount
 ,O
治,O
疗,O
 ,O
6,B-Duration
 ,I-Duration
个,I-Duration
月,I-Duration
",",O
6,B-Duration
 ,I-Duration
个,I-Duration
"
",I-Duration
月,I-Duration
后,O
再,O
次,O
检,O
测,O
血,O
清,O
 ,O
P,B-Test
E,I-Test
D,I-Test
F,I-Test
 ,O
浓,O
度,O
和,O
临,O
床,O
指,O
标,O
",",O
并,O
进,O
行,O
统,O
计,O
学,O
分,O
析,O
。,O
 ,O
结,O
果,O
显,O
示,O
:,O
(,O
1,O
),O
治,O
疗,O
前,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
组,O
血,O
清,O
"
",O
P,B-Test
E,I-Test
D,I-Test
F,I-Test
 ,O
浓,O
度,O
与,O
对,O
照,O
组,O
相,O
比,O
浓,O
度,O
相,O
似,O
(,O
P,O
 ,O
=,O
 ,O
0,O
.,O
 ,O
5,O
8,O
4,O
),O
",",O
P,B-Test
E,I-Test
D,I-Test
F,I-Test
 ,O
与,O
低,B-Test
密,I-Test
度,I-Test
脂,I-Test
蛋,I-Test
白,I-Test
胆,I-Test
固,I-Test
醇,I-Test
、,O
腰,B-Test
围,I-Test
呈,O
正,O
相,O
关,O
(,O
P,O
<,O
0,O
.,O
 ,O
0,O
5,O
 ,O
或,O
"
",O
P,O
<,O
0,O
.,O
 ,O
0,O
1,O
),O
