char,label
外,O
刊,O
选,O
译,O
"
",O
梅,O
),O
;,O
上,O
海,O
交,O
通,O
大,O
学,O
医,O
学,O
院,O
附,O
属,O
瑞,O
金,O
医,O
院,O
内,O
分,O
泌,O
代,O
谢,O
科,O
",",O
上,O
海,O
市,O
内,O
分,O
泌,O
"
",O
代,O
谢,O
病,O
研,O
究,O
所,O
",",O
上,O
海,O
市,O
内,O
分,O
泌,O
代,O
谢,O
病,O
临,O
床,O
医,O
学,O
中,O
心,O
(,O
刘,O
建,O
民,O
、,O
陈,O
名,O
道,O
),O
"
",O
骨,B-Anatomy
骼,I-Anatomy
对,O
维,O
持,O
血,B-Test
糖,I-Test
稳,O
态,O
的,O
作,O
用,O
"
",O
[,O
提,O
要,O
],O
 ,O
 ,O
 ,O
骨,B-Anatomy
骼,I-Anatomy
是,O
一,O
种,O
能,O
够,O
调,O
节,O
能,O
量,O
代,O
谢,O
的,O
内,O
分,O
泌,O
组,O
织,O
。,O
 ,O
传,O
统,O
的,O
骨,B-Anatomy
转,O
换,O
指,O
标,O
骨,B-Test
钙,I-Test
素,I-Test
经,O
过,O
脱,O
羧,O
后,O
所,O
形,O
成,O
"
",O
的,O
羧,B-Test
化,I-Test
不,I-Test
全,I-Test
骨,I-Test
钙,I-Test
素,I-Test
在,O
糖,O
代,O
谢,O
中,O
发,O
挥,O
积,O
极,O
作,O
用,O
。,O
 ,O
骨,B-Anatomy
骼,I-Anatomy
可,O
以,O
通,O
过,O
成,B-Anatomy
骨,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
上,O
的,O
葡,B-Anatomy
萄,I-Anatomy
糖,I-Anatomy
转,I-Anatomy
运,I-Anatomy
子,I-Anatomy
 ,I-Anatomy
1,I-Anatomy
 ,O
摄,O
取,O
葡,O
萄,O
糖,O
",",O
"
",O
这,O
是,O
成,B-Anatomy
骨,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
分,O
化,O
和,O
骨,B-Anatomy
形,O
成,O
过,O
程,O
中,O
必,O
不,O
可,O
少,O
的,O
关,O
键,O
环,O
节,O
。,O
 ,O
此,O
外,O
发,O
生,O
在,O
成,B-Anatomy
骨,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
上,O
的,O
胰,B-Reason
岛,I-Reason
素,I-Reason
抵,I-Reason
抗,I-Reason
同,O
样,O
会,O
造,O
"
",O
成,O
全,B-Disease
身,I-Disease
糖,I-Disease
代,I-Disease
谢,I-Disease
紊,I-Disease
乱,I-Disease
。,O
 ,O
人,O
体,O
研,O
究,O
基,O
本,O
上,O
支,O
持,O
小,O
鼠,O
研,O
究,O
的,O
结,O
果,O
",",O
但,O
还,O
需,O
进,O
行,O
大,O
量,O
的,O
前,O
瞻,O
性,O
临,O
床,O
研,O
究,O
证,O
明,O
骨,B-Test
钙,I-Test
"
",I-Test
素,I-Test
和,O
(,O
或,O
),O
其,O
他,O
骨,B-Anatomy
转,O
换,O
指,O
标,O
预,O
测,O
胰,B-Anatomy
岛,I-Anatomy
 ,I-Anatomy
β,I-Anatomy
 ,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
功,O
能,O
和,O
新,B-Disease
发,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
的,O
意,O
义,O
",",O
以,O
及,O
骨,B-Test
钙,I-Test
素,I-Test
或,O
其,O
羧,O
化,O
不,O
全,O
形,O
式,O
是,O
否,O
"
",O
有,O
可,O
能,O
成,O
为,O
治,O
疗,O
糖,B-Disease
尿,I-Disease
病,I-Disease
的,O
药,O
物,O
。,O
"
",O
本,O
文,O
是,O
 ,O
2,O
0,O
1,O
6,O
 ,O
年,O
 ,O
1,O
1,O
 ,O
期,O
 ,O
D,O
i,O
a,O
b,O
e,O
t,O
e,O
s,O
 ,O
杂,O
志,O
上,O
发,O
表,O
的,O
综,O
述,O
“,O
骨,B-Anatomy
骼,I-Anatomy
对,O
葡,O
萄,O
糖,O
处,O
理,O
的,O
调,O
控,O
:,O
从,O
小,O
鼠,O
和,O
人,O
体,O
研,O
究,O
中,O
得,O
"
",O
到,O
的,O
深,O
入,O
了,O
解,O
冶,O
[,O
D,O
i,O
a,O
b,O
e,O
t,O
e,O
s,O
",",O
2,O
0,O
1,O
6,O
",",O
6,O
5,O
(,O
1,O
1,O
),O
:,O
3,O
2,O
2,O
5,O
-,O
3,O
2,O
3,O
2,O
],O
的,O
中,O
文,O
编,O
译,O
。,O
 ,O
对,O
该,O
文,O
的,O
编,O
译,O
获,O
得,O
 ,O
D,O
i,O
a,O
b,O
e,O
t,O
e,O
s,O
 ,O
杂,O
志,O
和,O
美,O
国,O
"
",O
