char,label
C,O
G,O
I,O
S,O
 ,O
简,O
报,O
"
",O
中,O
国,O
胰,B-Anatomy
岛,I-Anatomy
素,I-Anatomy
分,O
泌,O
研,O
究,O
组,O
(,O
C,O
G,O
I,O
S,O
),O
十,O
二,O
年,O
回,O
顾,O
"
",O
贾,O
伟,O
平,O
"
",O
中,O
国,O
胰,B-Anatomy
岛,I-Anatomy
素,I-Anatomy
分,O
泌,O
研,O
究,O
组,O
(,O
C,O
G,O
I,O
S,O
),O
成,O
立,O
于,O
 ,O
2,O
0,O
0,O
3,O
 ,O
年,O
 ,O
4,O
"
",O
月,O
 ,O
2,O
1,O
 ,O
日,O
",",O
是,O
在,O
中,O
华,O
医,O
学,O
会,O
糖,B-Disease
尿,I-Disease
病,I-Disease
学,O
分,O
会,O
和,O
内,O
分,O
泌,O
学,O
分,O
"
",O
会,O
的,O
特,O
别,O
支,O
持,O
下,O
",",O
由,O
中,O
国,O
高,O
层,O
医,O
学,O
专,O
家,O
们,O
自,O
发,O
组,O
织,O
的,O
"
",O
胰,B-Anatomy
岛,I-Anatomy
素,I-Anatomy
分,O
泌,O
领,O
域,O
的,O
专,O
业,O
学,O
术,O
论,O
坛,O
。,O
 ,O
以,O
“,O
锐,O
意,O
进,O
取,O
、,O
鼓,O
"
",O
励,O
创,O
新,O
、,O
团,O
结,O
协,O
作,O
、,O
共,O
创,O
完,O
美,O
",",O
促,O
进,O
中,O
国,O
胰,B-Anatomy
岛,I-Anatomy
素,I-Anatomy
分,O
泌,O
领,O
"
",O
域,O
的,O
研,O
究,O
进,O
步,O
冶,O
为,O
宗,O
旨,O
。,O
 ,O
其,O
目,O
标,O
是,O
使,O
 ,O
C,O
G,O
I,O
S,O
 ,O
发,O
展,O
为,O
专,O
"
",O
注,O
于,O
胰,B-Anatomy
岛,I-Anatomy
素,I-Anatomy
分,O
泌,O
研,O
究,O
的,O
兴,O
趣,O
小,O
组,O
。,O
 ,O
从,O
 ,O
2,O
0,O
0,O
3,O
 ,O
年,O
至,O
今,O
",",O
"
",O
C,O
G,O
I,O
S,O
 ,O
已,O
经,O
举,O
办,O
了,O
十,O
三,O
届,O
。,O
 ,O
中,O
国,O
胰,B-Anatomy
岛,I-Anatomy
素,I-Anatomy
分,O
泌,O
研,O
究,O
组,O
自,O
"
",O
成,O
立,O
以,O
来,O
",",O
国,O
内,O
内,O
分,O
泌,O
及,O
糖,B-Disease
尿,I-Disease
病,I-Disease
领,O
域,O
对,O
胰,B-Anatomy
岛,I-Anatomy
功,O
能,O
和,O
胰,B-Anatomy
"
",I-Anatomy
岛,I-Anatomy
素,I-Anatomy
分,O
泌,O
的,O
研,O
究,O
更,O
加,O
重,O
视,O
和,O
深,O
入,O
",",O
中,O
国,O
学,O
者,O
 ,O
β,B-Anatomy
 ,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
相,O
"
",O
关,O
研,O
究,O
数,O
量,O
近,O
十,O
年,O
逐,O
年,O
上,O
升,O
。,O
"
",O
C,O
G,O
I,O
S,O
 ,O
组,O
织,O
委,O
员,O
会,O
已,O
历,O
经,O
七,O
任,O
。,O
 ,O
第,O
一,O
任,O
组,O
长,O
为,O
项,O
"
",O
坤,O
三,O
教,O
授,O
",",O
副,O
组,O
长,O
为,O
李,O
光,O
伟,O
教,O
授,O
和,O
周,O
智,O
广,O
教,O
授,O
;,O
第,O
二,O
、,O
"
",O
三,O
任,O
组,O
长,O
为,O
李,O
光,O
伟,O
教,O
授,O
",",O
副,O
组,O
长,O
为,O
贾,O
伟,O
平,O
教,O
授,O
、,O
宁,O
光,O
教,O
"
",O
授,O
和,O
周,O
智,O
广,O
教,O
授,O
;,O
第,O
四,O
任,O
组,O
长,O
为,O
周,O
智,O
广,O
教,O
授,O
",",O
副,O
组,O
长,O
为,O
"
",O
宁,O
光,O
教,O
授,O
和,O
贾,O
伟,O
平,O
教,O
授,O
;,O
第,O
五,O
任,O
组,O
长,O
为,O
宁,O
光,O
教,O
授,O
",",O
副,O
组,O
"
",O
长,O
为,O
贾,O
伟,O
平,O
教,O
授,O
和,O
周,O
智,O
广,O
教,O
授,O
;,O
第,O
六,O
任,O
组,O
长,O
为,O
贾,O
伟,O
平,O
"
",O
教,O
授,O
",",O
副,O
组,O
长,O
为,O
胡,O
仁,O
明,O
教,O
授,O
和,O
陈,O
璐,O
璐,O
教,O
授,O
;,O
第,O
七,O
任,O
组,O
长,O
"
",O
为,O
陈,O
璐,O
璐,O
教,O
授,O
",",O
副,O
组,O
长,O
为,O
陈,O
丽,O
教,O
授,O
、,O
胡,O
仁,O
明,O
教,O
授,O
和,O
王,O
琛,O
"
",O
教,O
授,O
。,O
"
",O
“,O
施,O
维,O
雅,O
—,O
胰,B-Anatomy
岛,I-Anatomy
素,I-Anatomy
分,O
泌,O
研,O
究,O
成,O
就,O
奖,O
冶,O
由,O
中,O
国,O
胰,B-Anatomy
岛,I-Anatomy
"
",I-Anatomy
素,I-Anatomy
分,O
泌,O
研,O
究,O
小,O
组,O
主,O
办,O
和,O
施,O
维,O
雅,O
(,O
天,O
津,O
),O
制,O
药,O
有,O
限,O
公,O
司,O
"
",O
协,O
助,O
",",O
其,O
宗,O
旨,O
在,O
于,O
奖,O
励,O
胰,B-Anatomy
岛,I-Anatomy
素,I-Anatomy
分,O
泌,O
研,O
究,O
领,O
域,O
卓,O
有,O
成,O
就,O
"
",O
的,O
学,O
者,O
",",O
旨,O
在,O
激,O
励,O
和,O
带,O
动,O
该,O
领,O
域,O
学,O
术,O
进,O
步,O
",",O
促,O
进,O
中,O
国,O
糖,B-Disease
"
",I-Disease
尿,I-Disease
病,I-Disease
研,O
究,O
事,O
业,O
的,O
健,O
康,O
发,O
展,O
以,O
造,O
福,O
于,O
广,O
大,O
糖,B-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
。,O
"
",O
2,O
0,O
0,O
5,O
 ,O
年,O
获,O
奖,O
者,O
贾,O
伟,O
平,O
教,O
授,O
、,O
2,O
0,O
0,O
6,O
 ,O
年,O
获,O
奖,O
者,O
李,O
光,O
伟,O
教,O
"
",O
授,O
、,O
2,O
0,O
0,O
7,O
 ,O
年,O
获,O
奖,O
者,O
翁,O
建,O
平,O
教,O
授,O
、,O
2,O
0,O
0,O
8,O
 ,O
年,O
获,O
奖,O
者,O
杨,O
文,O
英,O
"
",O
教,O
授,O
、,O
2,O
0,O
0,O
9,O
 ,O
年,O
获,O
奖,O
者,O
周,O
智,O
广,O
教,O
授,O
、,O
2,O
0,O
1,O
0,O
 ,O
年,O
获,O
奖,O
者,O
宁,O
光,O
"
",O
教,O
授,O
、,O
2,O
0,O
1,O
1,O
 ,O
年,O
获,O
奖,O
者,O
朱,O
大,O
龙,O
教,O
授,O
、,O
2,O
0,O
1,O
2,O
 ,O
年,O
获,O
奖,O
者,O
陈,O
璐,O
"
",O
璐,O
教,O
授,O
、,O
2,O
0,O
1,O
3,O
 ,O
年,O
获,O
奖,O
者,O
陈,O
丽,O
教,O
授,O
、,O
2,O
0,O
1,O
4,O
 ,O
年,O
获,O
奖,O
者,O
胡,O
仁,O
"
",O
明,O
教,O
授,O
和,O
 ,O
2,O
0,O
1,O
5,O
 ,O
年,O
获,O
奖,O
者,O
李,O
延,O
兵,O
教,O
授,O
。,O
"
",O
C,O
G,O
I,O
S,O
 ,O
从,O
第,O
七,O
届,O
会,O
议,O
开,O
始,O
",",O
每,O
年,O
增,O
设,O
了,O
“,O
施,O
维,O
雅,O
-,O
"
",O
C,O
G,O
I,O
S,O
 ,O
胰,B-Anatomy
岛,I-Anatomy
素,I-Anatomy
分,O
泌,O
研,O
究,O
新,O
星,O
奖,O
冶,O
",",O
宗,O
旨,O
是,O
奖,O
励,O
胰,B-Anatomy
岛,I-Anatomy
素,I-Anatomy
分,O
"
",O
泌,O
研,O
究,O
领,O
域,O
卓,O
有,O
成,O
就,O
、,O
4,O
0,O
 ,O
岁,O
以,O
下,O
、,O
主,O
治,O
医,O
师,O
以,O
上,O
的,O
中,O
"
",O
青,O
年,O
学,O
者,O
",",O
旨,O
在,O
激,O
励,O
和,O
推,O
动,O
该,O
领,O
域,O
的,O
学,O
术,O
进,O
步,O
",",O
促,O
进,O
中,O
"
",O
国,O
糖,B-Disease
尿,I-Disease
病,I-Disease
研,O
究,O
事,O
业,O
的,O
健,O
康,O
发,O
展,O
以,O
造,O
福,O
广,O
大,O
糖,B-Disease
尿,I-Disease
病,I-Disease
患,O
"
",O
者,O
。,O
 ,O
历,O
届,O
新,O
星,O
奖,O
的,O
获,O
奖,O
者,O
分,O
别,O
是,O
:,O
来,O
自,O
上,O
海,O
交,O
通,O
大,O
学,O
"
",O
附,O
属,O
第,O
六,O
人,O
民,O
医,O
院,O
的,O
胡,O
承,O
、,O
中,O
南,O
大,O
学,O
湘,O
雅,O
附,O
属,O
第,O
二,O
医,O
"
",O
院,O
李,O
霞,O
、,O
卫,O
生,O
部,O
中,O
日,O
友,O
好,O
医,O
院,O
杨,O
兆,O
军,O
、,O
上,O
海,O
中,O
山,O
医,O
院,O
吴,O
"
",O
琳,O
、,O
上,O
海,O
瑞,O
金,O
医,O
院,O
汪,O
启,O
迪,O
、,O
中,O
南,O
大,O
学,O
湘,O
雅,O
附,O
属,O
第,O
二,O
医,O
院,O
"
",O
张,O
晶,O
晶,O
、,O
南,O
京,O
大,O
学,O
医,O
学,O
院,O
附,O
属,O
鼓,O
楼,O
医,O
院,O
毕,O
艳,O
、,O
北,O
京,O
大,O
学,O
"
",O
第,O
三,O
医,O
院,O
刘,O
国,O
强,O
、,O
上,O
海,O
交,O
通,O
大,O
学,O
附,O
属,O
第,O
六,O
人,O
民,O
医,O
院,O
王,O
"
",O
从,O
容,O
、,O
中,O
国,O
人,O
民,O
解,O
放,O
军,O
总,O
医,O
院,O
谷,O
伟,O
军,O
、,O
上,O
海,O
交,O
通,O
大,O
学,O
附,O
"
",O
属,O
瑞,O
金,O
医,O
院,O
顾,O
燕,O
云,O
、,O
上,O
海,O
交,O
通,O
大,O
学,O
附,O
属,O
第,O
六,O
人,O
民,O
医,O
院,O
"
",O
周,O
健,O
、,O
华,O
中,O
科,O
技,O
大,O
学,O
同,O
济,O
医,O
学,O
院,O
附,O
属,O
协,O
和,O
医,O
院,O
孔,O
雯,O
、,O
上,O
"
",O
海,O
交,O
通,O
