char,label
病,O
例,O
报,O
告,O
"
",O
大,O
剂,O
量,O
1,B-Drug
3,I-Drug
1,I-Drug
 ,I-Drug
碘,I-Drug
治,O
疗,O
 ,O
G,B-Disease
r,I-Disease
a,I-Disease
v,I-Disease
e,I-Disease
s,I-Disease
 ,I-Disease
病,I-Disease
后,O
严,B-Level
重,I-Level
胆,B-Disease
汁,I-Disease
淤,I-Disease
积,I-Disease
性,I-Disease
黄,I-Disease
疸,I-Disease
一,O
例,O
并,O
"
",O
文,O
献,O
复,O
习,O
"
",O
邓,O
子,O
杰,O
 ,O
 ,O
刘,O
丹,O
 ,O
 ,O
严,O
励,O
 ,O
 ,O
刘,O
生,O
"
",O
S,O
e,O
v,O
e,O
r,O
e,O
 ,O
c,O
h,O
o,O
l,O
e,O
s,O
t,O
a,O
t,O
i,O
c,O
 ,O
j,O
a,O
u,O
n,O
d,O
i,O
c,O
e,O
 ,O
i,O
n,O
 ,O
p,O
a,O
t,O
i,O
e,O
n,O
t,O
 ,O
w,O
i,O
t,O
h,O
 ,O
G,O
r,O
a,O
v,O
e,O
s,O
忆,O
 ,O
d,O
i,O
s,O
e,O
a,O
s,O
e,O
 ,O
t,O
r,O
e,O
a,O
t,O
e,O
d,O
 ,O
w,O
i,O
t,O
h,O
 ,O
h,O
i,O
g,O
h,O
 ,O
d,O
o,O
s,O
e,O
 ,O
o,O
f,O
 ,O
1,O
3,O
1,O
 ,O
I,O
o,O
d,O
i,O
n,O
e,O
 ,O
a,O
n,O
d,O
 ,O
r,O
e,O
v,O
i,O
e,O
w,O
 ,O
o,O
f,O
 ,O
t,O
h,O
e,O
"
",O
l,O
i,O
t,O
e,O
r,O
a,O
t,O
u,O
r,O
e,O
 ,O
D,O
e,O
n,O
g,O
 ,O
Z,O
i,O
j,O
i,O
e,O
 ,O
*,O
",",O
 ,O
L,O
i,O
u,O
 ,O
D,O
a,O
n,O
",",O
 ,O
Y,O
a,O
n,O
 ,O
L,O
i,O
",",O
 ,O
L,O
i,O
u,O
 ,O
S,O
h,O
e,O
n,O
g,O
.,O
 ,O
*,O
D,O
e,O
p,O
a,O
r,O
t,O
m,O
e,O
n,O
t,O
 ,O
o,O
f,O
 ,O
E,O
n,O
d,O
o,O
c,O
r,O
i,O
n,O
o,O
l,O
o,O
g,O
y,O
",",O
 ,O
S,O
u,O
n,O
 ,O
Y,O
a,O
t,O
-,O
s,O
e,O
n,O
 ,O
M,O
e,O
m,O
o,O
r,O
i,O
a,O
l,O
"
",O
H,O
o,O
s,O
p,O
i,O
t,O
a,O
l,O
",",O
 ,O
S,O
u,O
n,O
 ,O
Y,O
a,O
t,O
-,O
S,O
e,O
n,O
 ,O
U,O
n,O
i,O
v,O
e,O
r,O
s,O
i,O
t,O
y,O
",",O
 ,O
G,O
u,O
a,O
n,O
g,O
z,O
h,O
o,O
u,O
 ,O
5,O
1,O
0,O
1,O
2,O
0,O
",",O
 ,O
C,O
h,O
i,O
n,O
a,O
"
",O
