char,label
M,O
i,O
c,O
r,O
o,O
R,O
N,O
A,O
 ,O
和,O
糖,B-Disease
尿,I-Disease
病,I-Disease
并,O
发,O
症,O
"
",O
基,O
金,O
项,O
目,O
:,O
辽,O
宁,O
省,O
高,O
等,O
学,O
校,O
“,O
高,O
端,O
人,O
才,O
队,O
伍,O
建,O
设,O
工,O
程,O
冶,O
项,O
目,O
[,O
(,O
2,O
0,O
1,O
4,O
),O
1,O
8,O
7,O
],O
"
",O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
不,O
同,O
尿,B-Test
白,I-Test
蛋,I-Test
白,I-Test
排,O
泄,O
率,O
患,O
者,O
血,O
清,O
"
",O
M,B-Test
i,I-Test
r,I-Test
-,I-Test
2,I-Test
1,I-Test
7,I-Test
 ,O
水,O
平,O
与,O
 ,O
S,B-Test
i,I-Test
r,I-Test
t,I-Test
1,I-Test
 ,O
及,O
 ,O
H,B-Test
I,I-Test
F,I-Test
-,I-Test
1,I-Test
α,I-Test
 ,O
的,O
相,O
关,O
性,O
"
",O
邵,O
滢,O
 ,O
 ,O
任,O
慧,O
雯,O
 ,O
 ,O
吕,O
川,O
 ,O
 ,O
吴,O
灿,O
 ,O
 ,O
于,O
菁,O
 ,O
 ,O
王,O
秋,O
月,O
"
",O
[,O
摘,O
要,O
],O
 ,O
 ,O
 ,O
目,O
的,O
 ,O
 ,O
探,O
讨,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
不,O
同,O
尿,B-Test
白,I-Test
蛋,I-Test
白,I-Test
排,O
泄,O
率,O
患,O
者,O
血,O
清,O
 ,O
M,O
i,O
c,O
r,O
o,O
R,O
N,O
A,O
-,O
2,O
1,O
7,O
(,O
M,B-Test
i,I-Test
r,I-Test
-,I-Test
2,I-Test
1,I-Test
7,I-Test
),O
水,O
平,O
与,O
沉,O
默,O
"
",O
信,O
息,O
调,O
节,O
因,O
子,O
 ,O
1,O
(,O
S,B-Test
i,I-Test
r,I-Test
t,I-Test
1,I-Test
),O
及,O
低,O
氧,O
诱,O
导,O
因,O
子,O
 ,O
1,O
α,O
(,O
H,B-Test
I,I-Test
F,I-Test
-,I-Test
1,I-Test
α,I-Test
),O
相,O
关,O
性,O
。,O
 ,O
方,O
法,O
 ,O
4,O
7,O
9,O
 ,O
例,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
根,O
据,O
尿,B-Test
白,I-Test
蛋,I-Test
白,I-Test
"
",O
与,O
尿,B-Test
肌,I-Test
酐,I-Test
的,O
比,O
值,O
(,O
u,O
r,O
i,O
n,O
a,O
r,O
y,O
 ,O
a,O
l,O
b,O
u,O
m,O
i,O
n,O
 ,O
t,O
o,O
 ,O
c,O
r,O
e,O
a,O
t,O
i,O
n,O
i,O
n,O
e,O
 ,O
r,O
a,O
t,O
i,O
o,O
",",O
A,B-Test
C,I-Test
R,I-Test
),O
分,O
为,O
正,B-Level
常,I-Level
白,I-Level
蛋,I-Level
白,I-Level
尿,I-Level
组,O
(,O
D,O
1,O
 ,O
组,O
",",O
1,O
8,O
1,O
 ,O
例,O
),O
、,O
微,B-Level
量,I-Level
蛋,I-Level
白,I-Level
尿,I-Level
"
",O
组,O
(,O
D,O
2,O
 ,O
