char,label
临,O
床,O
研,O
究,O
"
",O
正,O
常,O
糖,O
耐,O
量,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
高,O
危,O
人,O
群,O
的,O
筛,O
查,O
研,O
究,O
"
",O
周,O
文,O
敬,O
 ,O
 ,O
金,O
京,O
姬,O
 ,O
 ,O
吴,O
英,O
花,O
 ,O
 ,O
宫,O
克,O
宇,O
 ,O
 ,O
张,O
锦,O
珊,O
 ,O
 ,O
李,O
卿,O
姬,O
"
",O
[,O
提,O
要,O
],O
 ,O
 ,O
 ,O
探,O
讨,O
正,O
常,O
糖,O
耐,O
量,O
(,O
N,O
G,O
T,O
),O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
高,O
危,O
人,O
群,O
的,O
筛,O
查,O
及,O
方,O
法,O
。,O
 ,O
结,O
果,O
发,O
现,O
以,O
胰,B-Test
岛,I-Test
素,I-Test
曲,I-Test
线,I-Test
下,I-Test
面,I-Test
积,I-Test
"
",O
(,O
A,B-Test
U,I-Test
C,I-Test
I,I-Test
N,I-Test
S,I-Test
),O
≥,B-Test_Value
1,I-Test_Value
0,I-Test_Value
8,I-Test_Value
.,I-Test_Value
 ,I-Test_Value
4,I-Test_Value
3,I-Test_Value
 ,I-Test_Value
m,I-Test_Value
U,I-Test_Value
 ,I-Test_Value
/,I-Test_Value
 ,I-Test_Value
L,I-Test_Value
 ,O
为,O
诊,O
断,O
临,O
界,O
值,O
将,O
基,O
线,O
时,O
 ,O
N,O
G,O
T,O
 ,O
受,O
试,O
者,O
分,O
为,O
高,O
危,O
组,O
和,O
低,O
危,O
组,O
时,O
",",O
高,O
危,O
组,O
较,O
低,O
危,O
组,O
的,O
"
",O
糖,B-Disease
尿,I-Disease
病,I-Disease
前,I-Disease
期,I-Disease
或,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
发,O
病,O
率,O
显,O
著,O
增,O
高,O
(,O
2,O
9,O
.,O
 ,O
4,O
1,O
%,O
 ,O
对,O
 ,O
2,O
.,O
 ,O
2,O
1,O
%,O
 ,O
",",O
 ,O
P,O
<,O
0,O
.,O
 ,O
0,O
1,O
),O
。,O
 ,O
提,O
示,O
 ,O
N,O
G,O
T,O
 ,O
受,O
试,O
者,O
以,O
 ,O
A,B-Test
U,I-Test
C,I-Test
I,I-Test
N,I-Test
S,I-Test
≥,B-Test_Value
"
",I-Test_Value
1,I-Test_Value
0,I-Test_Value
8,I-Test_Value
.,I-Test_Value
 ,I-Test_Value
4,I-Test_Value
3,I-Test_Value
 ,I-Test_Value
m,I-Test_Value
U,I-Test_Value
 ,I-Test_Value
/,I-Test_Value
 ,I-Test_Value
L,I-Test_Value
 ,O
为,O
诊,O
断,O
临,O
界,O
值,O
可,O
以,O
初,O
步,O
筛,O
查,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
的,O
高,O
危,O
人,O
群,O
。,O
"
",O
[,O
关,O
键,O
词,O
],O
 ,O
 ,O
 ,O
糖,O
尿,O
病,O
",",O
 ,O
2,O
 ,O
型,O
;,O
 ,O
正,O
常,O
糖,O
耐,O
量,O
;,O
 ,O
胰,O
岛,O
素,O
抵,O
抗,O
;,O
 ,O
胰,B-Test
岛,I-Test
素,I-Test
曲,I-Test
线,I-Test
下,I-Test
面,I-Test
积,I-Test
"
",O
S,O
c,O
r,O
e,O
e,O
n,O
i,O
n,O
g,O
 ,O
s,O
t,O
u,O
d,O
y,O
 ,O
o,O
n,O
 ,O
h,O
i,O
g,O
h,O
-,O
r,O
i,O
s,O
k,O
 ,O
p,O
o,O
p,O
u,O
l,O
a,O
t,O
i,O
o,O
n,O
 ,O
o,O
f,O
 ,O
t,O
y,O
p,O
e,O
 ,O
2,O
 ,O
d,O
i,O
a,O
b,O
e,O
t,O
e,O
s,O
 ,O
i,O
n,O
 ,O
n,O
o,O
r,O
m,O
a,O
l,O
 ,O
g,O
l,O
u,O
c,O
o,O
s,O
e,O
 ,O
t,O
o,O
l,O
e,O
r,O
a,O
n,O
c,O
e,O
 ,O
Z,O
h,O
o,O
u,O
 ,O
W,O
e,O
n,O
j,O
i,O
n,O
g,O
",",O
 ,O
J,O
i,O
n,O
"
",O
J,O
i,O
n,O
g,O
j,O
i,O
",",O
 ,O
W,O
u,O
 ,O
Y,O
i,O
n,O
g,O
h,O
u,O
a,O
",",O
 ,O
G,O
o,O
n,O
g,O
 ,O
K,O
e,O
y,O
u,O
",",O
 ,O
Z,O
h,O
a,O
n,O
g,O
 ,O
J,O
i,O
n,O
s,O
h,O
a,O
n,O
",",O
 ,O
L,O
i,O
 ,O
Q,O
i,O
n,O
g,O
j,O
i,O
.,O
 ,O
D,O
e,O
p,O
a,O
r,O
t,O
m,O
e,O
n,O
t,O
 ,O
o,O
f,O
 ,O
G,O
e,O
n,O
e,O
r,O
a,O
l,O
 ,O
P,O
r,O
a,O
c,O
t,O
i,O
c,O
e,O
",",O
 ,O
t,O
h,O
e,O
 ,O
A,O
f,O
f,O
i,O
l,O
i,O
a,O
t,O
e,O
d,O
 ,O
H,O
o,O
s,O
p,O
i,O
t,O
a,O
l,O
 ,O
o,O
f,O
"
",O
Y,O
a,O
n,O
b,O
i,O
a,O
n,O
 ,O
U,O
n,O
i,O
v,O
e,O
r,O
s,O
i,O
t,O
y,O
",",O
 ,O
Y,O
a,O
n,O
