char,label
2,O
0,O
0,O
7,O
~,O
2,O
0,O
0,O
8,O
年,O
中,O
国,O
糖,B-Disease
尿,I-Disease
病,I-Disease
流,O
行,O
病,O
学,O
调,O
查,O
结,O
果,O
显,O
示,O
",",O
我,O
国,O
2,O
0,O
岁,O
以,O
上,O
的,O
人,O
群,O
中,O
糖,B-Disease
尿,I-Disease
病,I-Disease
的,O
患,O
"
",O
病,O
率,O
为,O
9,O
.,O
7,O
%,O
[,O
1,O
],O
",",O
而,O
2,O
0,O
1,O
0,O
年,O
的,O
调,O
查,O
数,O
据,O
显,O
示,O
",",O
我,O
国,O
成,O
"
",O
人,O
糖,B-Disease
尿,I-Disease
病,I-Disease
患,O
病,O
率,O
高,O
达,O
1,O
1,O
.,O
6,O
%,O
[,O
2,O
],O
。,O
中,O
国,O
糖,B-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
人,O
数,O
"
",O
已,O
经,O
位,O
居,O
全,O
球,O
首,O
位,O
",",O
并,O
且,O
给,O
社,O
会,O
和,O
家,O
庭,O
带,O
来,O
沉,O
重,O
的,O
"
",O
经,O
济,O
负,O
担,O
。,O
中,O
国,O
新,O
诊,O
断,O
的,O
2,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
(,O
t,O
y,O
p,O
e,O
 ,O
2,O
 ,O
d,O
i,O
a,O
b,O
e,O
t,O
e,O
s,O
"
",O
m,O
e,O
l,O
l,O
i,O
u,O
s,O
",",O
T,B-Disease
2,I-Disease
D,I-Disease
M,I-Disease
),O
患,O
者,O
以,O
餐,B-Symptom
后,I-Symptom
血,I-Symptom
糖,I-Symptom
升,I-Symptom
高,I-Symptom
为,O
主,O
[,O
1,O
],O
",",O
这,O
可,O
"
",O
能,O
与,O
中,B-Reason
国,I-Reason
患,I-Reason
者,I-Reason
胰,I-Reason
岛,I-Reason
β,I-Reason
细,I-Reason
胞,I-Reason
功,I-Reason
能,I-Reason
的,I-Reason
衰,I-Reason
退,I-Reason
更,I-Reason
显,I-Reason
著,I-Reason
、,O
饮,B-Reason
食,I-Reason
"
",I-Reason
结,I-Reason
构,I-Reason
多,I-Reason
以,I-Reason
碳,I-Reason
水,I-Reason
化,I-Reason
合,I-Reason
物,I-Reason
为,I-Reason
主,I-Reason
有,O
关,O
。,O
预,B-Drug
混,I-Drug
胰,I-Drug
岛,I-Drug
素,I-Drug
能,O
同,O
时,O
"
",O
提,O
供,O
基,B-Drug
础,I-Drug
和,I-Drug
餐,I-Drug
时,I-Drug
胰,I-Drug
岛,I-Drug
素,I-Drug
",",O
控,O
制,O
餐,B-Test
后,I-Test
血,I-Test
糖,I-Test
同,O
时,O
兼,O
顾,O
整,O
"
",O
体,O
血,B-Test
糖,I-Test
。,O
因,O
此,O
",",O
目,O
前,O
多,O
数,O
中,O
国,O
T,B-Disease
2,I-Disease
D,I-Disease
M,I-Disease
患,O
者,O
选,O
择,O
预,B-Drug
混,I-Drug
"
",I-Drug
胰,I-Drug
岛,I-Drug
素,I-Drug
为,O
胰,B-Drug
岛,I-Drug
素,I-Drug
起,O
始,O
治,O
疗,O
方,O
案,O
 ,O
[,O
3,O
",",O
4,O
],O
。,O
"
",O
尽,O
管,O
接,O
受,O
口,O
服,O
药,O
物,O
治,O
疗,O
及,O
生,O
活,O
方,O
式,O
干,O
预,O
",",O
但,O
大,O
"
",O
部,O
分,O
T,B-Disease
2,I-Disease
D,I-Disease
M,I-Disease
患,O
者,O
胰,B-Anatomy
岛,I-Anatomy
β,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
功,O
能,O
仍,O
随,O
病,O
程,O
进,O
展,O
逐,O
渐,O
"
",O
恶,O
化,O
",",O
故,O
及,O
时,O
启,O
动,O
胰,B-Drug
岛,I-Drug
素,I-Drug
治,O
疗,O
能,O
减,O
轻,O
胰,B-Anatomy
岛,I-Anatomy
β,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
负,O
"
",O
荷,O
",",O
解,O
除,O
高,O
糖,O
毒,O
性,O
",",O
改,O
善,O
胰,B-Disease
岛,I-Disease
素,I-Disease
抵,I-Disease
抗,I-Disease
",",O
保,O
护,O
残,O
存,O
的,O
"
",O
β,B-Anatomy
细,I-Anatomy
胞,I-Anatomy
功,O
能,O
[,O
5,O
],O
。,O
《,O
中,O
国,O
2,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
防,O
治,O
指,O
南,O
(,O
2,O
0,O
1,O
3,O
年,O
"
",O
版,O
),O
》,O
[,O
5,O
],O
指,O
出,O
",",O
每,B-Frequency
日,I-Frequency
1,I-Frequency
次,I-Frequency
基,B-Drug
础,I-Drug
胰,I-Drug
岛,I-Drug
素,I-Drug
或,O
每,B-Frequency
日,I-Frequency
1,I-Frequency
~,I-Frequency
2,I-Frequency
次,I-Frequency
预,B-Drug
"
",I-Drug
混,I-Drug
胰,I-Drug
岛,I-Drug
素,I-Drug
均,O
可,O
作,O
为,O
胰,B-Drug
岛,I-Drug
素,I-Drug
起,O
始,O
治,O
疗,O
方,O
案,O
",",O
如,O
基,B-Drug
础,I-Drug
胰,I-Drug
"
",I-Drug
岛,I-Drug
素,I-Drug
或,O
预,B-Drug
混,I-Drug
胰,I-Drug
岛,I-Drug
素,I-Drug
与,O
口,B-Drug
服,I-Drug
降,I-Drug
糖,I-Drug
药,I-Drug
联,O
合,O
治,O
疗,O
控,O
制,O
血,B-Test
糖,I-Test
"
",O
不,O
达,O
标,O
则,O
应,O
将,O
治,O
疗,O
方,O
案,O
调,O
整,O
为,O
多,O
次,O
胰,B-Drug
岛,I-Drug
素,I-Drug
注,O
射,O
(,O
基,B-Method
"
",I-Method
础,I-Method
+,I-Method
餐,I-Method
时,I-Method
胰,O
岛,O
素,O
或,O
每,B-Frequency
日,I-Frequency
3,I-Frequency
次,I-Frequency
预,B-Drug
混,I-Drug
胰,I-Drug
岛,I-Drug
素,I-Drug
类,O
似,O
物,O
),O
。,O
"
",O
为,O
了,O
更,O
好,O
地,O
指,O
导,O
临,O
床,O
医,O
生,O
合,O
理,O
规,O
范,O
使,O
用,O
预,O
混,O
胰,O
"
",O
E,O
n,O
d,O
o,O
c,O
r,O
i,O
n,O
o,O
l,O
o,O
g,O
y,O
",",O
C,O
S,O
E,O
),O
于,O
2,O
0,O
1,O
3,O
年,O
发,O
表,O
了,O
《,O
预,B-Drug
混,I-Drug
胰,I-Drug
岛,I-Drug
素,I-Drug
"
",O
临,O
床,O
应,O
用,O
共,O
识,O
》,O
",",O
考,O
虑,O
到,O
三,O
年,O
来,O
有,O
一,O
些,O
临,O
床,O
研,O
究,O
证,O
"
",O
据,O
的,O
更,O
新,O
",",O
故,O
基,O
于,O
原,O
共,O
识,O
进,O
行,O
重,O
新,O
修,O
订,O
。,O
"
",O
1,O
 ,O
 ,O
预,B-Drug
混,I-Drug
胰,I-Drug
岛,I-Drug
素,I-Drug
分,O
类,O
"
",O
预,B-Drug
混,I-Drug
胰,I-Drug
岛,I-Drug
素,I-Drug
主,O
要,O
包,O
括,O
预,B-Drug
混,I-Drug
人,I-Drug
胰,I-Drug
岛,I-Drug
素,I-Drug
和,O
预,B-Drug
混,I-Drug
胰,I-Drug
岛,I-Drug
"
",I-Drug
素,I-Drug
类,I-Drug
似,I-Drug
物,I-Drug
(,O
见,O
表,O
1,O
),O
。,O
"
",O
1,O
.,O
1,O
 ,O
预,B-Drug
混,I-Drug
人,I-Drug
胰,I-Drug
岛,I-Drug
素,I-Drug
 ,O
 ,O
预,B-Drug
混,I-Drug
人,I-Drug
胰,I-Drug
岛,I-Drug
素,I-Drug
是,O
指,O
将,O
重,B-Drug
组,I-Drug
人,I-Drug
胰,I-Drug
岛,I-Drug
"
",I-Drug
素,I-Drug
(,I-Drug
短,I-Drug
效,I-Drug
),I-Drug
与,O
精,B-Drug
蛋,I-Drug
白,I-Drug
锌,I-Drug
重,I-Drug
组,I-Drug
人,I-Drug
胰,I-Drug
岛,I-Drug
素,I-Drug
(,I-Drug
中,I-Drug
效,I-Drug
),I-Drug
按,O
一,O
定,O
比,O
"
",O
例,O
混,O
合,O
而,O
成,O
的,O
胰,B-Drug
岛,I-Drug
素,I-Drug
制,O
剂,O
",",O
包,O
括,O
低,B-Drug
预,I-Drug
混,I-Drug
人,I-Drug
胰,I-Drug
岛,I-Drug
素,I-Drug
和,O
"
",O
中,B-Drug
预,I-Drug
混,I-Drug
人,I-Drug
胰,I-Drug
岛,I-Drug
素,I-Drug
[,O
5,O
],O
。,O
"
",O
低,B-Drug
预,I-Drug
混,I-Drug
人,I-Drug
胰,I-Drug
岛,I-Drug
素,I-Drug
主,O
要,O
为,O
7,O
0,O
/,O
3,O
0,O
剂,O
型,O
(,O
3,O
0,O
%,O
短,O
效,O
"
",O
+,O
7,O
0,O
%,O
中,O
效,O
),O
",",O
如,O
优,B-Drug
泌,I-Drug
林,I-Drug
7,I-Drug
0,I-Drug
/,I-Drug
3,I-Drug
0,I-Drug
、,O
诺,B-Drug
和,I-Drug
灵,I-Drug
3,I-Drug
0,I-Drug
R,I-Drug
、,O
甘,B-Drug
舒,I-Drug
霖,I-Drug
"
",I-Drug
3,I-Drug
0,I-Drug
R,I-Drug
、,O
重,B-Drug
和,I-Drug
林,I-Drug
M,I-Drug
3,I-Drug
0,I-Drug
等,O
。,O
"
",O
预,B-Drug
混,I-Drug
胰,I-Drug
岛,I-Drug
素,I-Drug
临,O
床,O
应,O
用,O
专,O
家,O
共,O
识,O
(,O
2,O
0,O
1,O
6,O
年,O
版,O
),O
"
",O
[,O
摘,O
要,O
],O
 ,O
预,B-Drug
混,I-Drug
胰,I-Drug
岛,I-Drug
素,I-Drug
是,O
中,O
国,O
临,O
床,O
糖,B-Disease
尿,I-Disease
病,I-Disease
治,O
疗,O
中,O
常,O
见,O
的,O
胰,B-Drug
岛,I-Drug
素,I-Drug
制,O
剂,O
",",O
其,O
主,O
要,O
可,O
分,O
为,O
低,B-Drug
预,I-Drug
混,I-Drug
人,I-Drug
胰,I-Drug
岛,I-Drug
素,I-Drug
及,I-Drug
其,I-Drug
类,I-Drug
似,I-Drug
物,I-Drug
",",O
中,B-Drug
预,I-Drug
混,I-Drug
人,I-Drug
胰,I-Drug
岛,I-Drug
素,I-Drug
及,I-Drug
其,I-Drug
类,I-Drug
似,I-Drug
物,I-Drug
",",O
"
",O
两,O
者,O
临,O
床,O
上,O
均,O
广,O
泛,O
使,O
用,O
于,O
包,O
括,O
胰,B-Drug
岛,I-Drug
素,I-Drug
起,O
始,O
及,O
强,O
化,O
治,O
疗,O
阶,O
段,O
",",O
这,O
可,O
能,O
与,O
预,B-Drug
混,I-Drug
胰,I-Drug
岛,I-Drug
素,I-Drug
能,O
同,O
时,O
提,O
供,O
基,B-Method
础,I-Method
及,I-Method
餐,I-Method
时,I-Method
胰,B-Drug
岛,I-Drug
素,I-Drug
",",O
方,O
案,O
简,O
便,O
易,O
于,O
接,O
受,O
有,O
关,O
。,O
"
",O
糖,B-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
的,O
胰,B-Drug
岛,I-Drug
素,I-Drug
治,O
疗,O
应,O
遵,O
循,O
个,O
体,O
化,O
原,O
则,O
",",O
在,O
综,O
合,O
考,O
虑,O
包,O
括,O
患,O
者,O
血,B-Test
糖,I-Test
特,O
点,O
",",O
经,O
济,O
能,O
力,O
",",O
生,O
活,O
方,O
式,O
、,O
方,O
案,O
简,O
便,O
程,O
度,O
",",O
依,O
从,O
性,O
等,O
多,O
种,O
因,O
素,O
的,O
"
",O
前,O
提,O
下,O
",",O
结,O
合,O
临,O
床,O
研,O
究,O
证,O
据,O
进,O
行,O
考,O
量,O
。,O
"
",O
[,O
关,O
键,O
词,O
],O
 ,O
 ,O
预,B-Drug
混,I-Drug
人,I-Drug
胰,I-Drug
岛,I-Drug
素,I-Drug
;,O
预,B-Drug
混,I-Drug
胰,I-Drug
岛,I-Drug
素,I-Drug
类,I-Drug
似,I-Drug
物,I-Drug
;,O
共,O
识,O
;,O
治,O
疗,O
方,O
案,O
"
",O
[,O
中,O
图,O
分,O
类,O
号,O
],O
 ,O
R,O
5,O
8,O
7,O
.,O
1,O
 ,O
[,O
文,O
献,O
标,O
识,O
码,O
],O
 ,O
 ,O
A,O
 ,O
 ,O
[,O
文,O
章,O
编,O
号,O
],O
 ,O
1,O
6,O
7,O
2,O
-,O
2,O
8,O
0,O
9,O
(,O
2,O
0,O
1,O
6,O
),O
0,O
9,O
-,O
0,O
0,O
0,O
5,O
-,O
0,O
7,O
"
",O
C,O
h,O
i,O
n,O
e,O
s,O
e,O
 ,O
E,O
x,O
p,O
e,O
r,O
t,O
s,O
 ,O
C,O
o,O
n,O
s,O
e,O
n,O
s,O
u,O
s,O
 ,O
S,O
t,O
a,O
t,O
e,O
m,O
e,O
n,O
t,O
 ,O
o,O
n,O
 ,O
P,O
r,O
e,O
m,O
i,O
x,O
e,O
d,O
 ,O
I,O
n,O
s,O
u,O
l,O
i,O
n,O
 ,O
i,O
n,O
 ,O
t,O
h,O
e,O
 ,O
C,O
l,O
i,O
n,O
i,O
c,O
a,O
l,O
 ,O
P,O
r,O
a,O
c,O
t,O
i,O
c,O
e,O
"
",O
C,O
h,O
i,O
n,O
e,O
s,O
e,O
 ,O
S,O
o,O
c,O
i,O
e,O
t,O
y,O
 ,O
o,O
f,O
 ,O
E,O
n,O
d,O
o,O
c,O
r,O
i,O
n,O
o,O
l,O
o,O
g,O
y,O
"
",O
[,O
A,O
b,O
s,O
t,O
r,O
a,O
c,O
t,O
],O
 ,O
P,O
r,O
e,O
m,O
i,O
x,O
e,O
d,O
 ,O
i,O
n,O
s,O
u,O
l,O
i,O
n,O
 ,O
i,O
s,O
 ,O
t,O
h,O
e,O
 ,O
m,O
o,O
s,O
t,O
 ,O
c,O
o,O
m,O
m,O
o,O
n,O
 ,O
i,O
n,O
s,O
u,O
l,O
i,O
n,O
 ,O
f,O
o,O
r,O
m,O
u,O
l,O
a,O
t,O
i,O
o,O
n,O
 ,O
i,O
n,O
 ,O
C,O
h,O
i,O
n,O
a,O
 ,O
a,O
s,O
 ,O
a,O
n,O
t,O
i,O
d,O
i,O
a,O
b,O
e,O
t,O
i,O
c,O
 ,O
t,O
r,O
e,O
a,O
t,O
m,O
e,O
n,O
t,O
.,O
 ,O
P,O
r,O
e,O
m,O
i,O
x,O
e,O
d,O
 ,O
i,O
n,O
s,O
u,O
l,O
i,O
n,O
 ,O
c,O
o,O
n,O
s,O
i,O
s,O
t,O
e,O
d,O
 ,O
t,O
w,O
o,O
 ,O
c,O
a,O
t,O
e,O
g,O
o,O
r,O
i,O
e,O
s,O
",",O
"
",O
1,O
),O
 ,O
l,O
o,O
w,O
 ,O
h,O
u,O
m,O
a,O
n,O
 ,O
i,O
n,O
s,O
u,O
l,O
i,O
n,O
 ,O
m,O
i,O
x,O
t,O
u,O
r,O
e,O
s,O
 ,O
a,O
n,O
d,O
 ,O
i,O
t,O
s,O
 ,O
a,O
n,O
a,O
l,O
o,O
g,O
",",O
 ,O
2,O
),O
 ,O
m,O
i,O
d,O
 ,O
h,O
u,O
m,O
a,O
n,O
 ,O
i,O
n,O
s,O
u,O
l,O
i,O
n,O
 ,O
m,O
i,O
x,O
t,O
u,O
r,O
e,O
 ,O
a,O
n,O
d,O
 ,O
i,O
t,O
s,O
 ,O
a,O
n,O
a,O
l,O
o,O
g,O
",",O
 ,O
w,O
h,O
i,O
c,O
h,O
 ,O
b,O
o,O
t,O
h,O
 ,O
a,O
r,O
e,O
 ,O
w,O
i,O
d,O
e,O
l,O
y,O
 ,O
u,O
s,O
e,O
d,O
 ,O
e,O
i,O
t,O
h,O
e,O
r,O
 ,O
a,O
s,O
 ,O
s,O
t,O
a,O
r,O
t,O
e,O
r,O
 ,O
i,O
n,O
s,O
u,O
l,O
i,O
n,O
 ,O
o,O
r,O
"
",O
i,O
n,O
