char,label
内,O
分,O
泌,O
疾,O
病,O
管,O
理,O
继,O
续,O
教,O
育,O
"
",O
分,O
泌,O
科,O
(,O
谢,O
君,O
辉,O
、,O
贺,O
冶,O
冰,O
、,O
陈,O
复,O
琼,O
),O
",",O
肾,O
内,O
科,O
(,O
何,O
晓,O
峰,O
、,O
姚,O
颖,O
),O
"
",O
抗,B-Reason
甲,I-Reason
状,I-Reason
腺,I-Reason
功,I-Reason
能,I-Reason
亢,I-Reason
进,I-Reason
症,I-Reason
药,I-Reason
物,I-Reason
引,O
起,O
的,O
以,O
肺,B-Disease
肾,I-Disease
综,I-Disease
合,I-Disease
"
",I-Disease
征,I-Disease
为,O
表,O
现,O
的,O
 ,O
A,B-Disease
N,I-Disease
C,I-Disease
A,I-Disease
 ,I-Disease
相,I-Disease
关,I-Disease
性,I-Disease
血,I-Disease
管,I-Disease
炎,I-Disease
的,O
临,O
诊,O
应,O
对,O
"
",O
谢,O
君,O
辉,O
 ,O
 ,O
贺,O
冶,O
冰,O
 ,O
 ,O
陈,O
复,O
琼,O
 ,O
 ,O
何,O
晓,O
峰,O
 ,O
 ,O
姚,O
颖,O
"
",O
[,O
摘,O
要,O
],O
 ,O
 ,O
 ,O
药,B-Reason
物,I-Reason
引,O
起,O
的,O
 ,O
A,B-Disease
N,I-Disease
C,I-Disease
A,I-Disease
 ,I-Disease
相,I-Disease
关,I-Disease
性,I-Disease
血,I-Disease
管,I-Disease
炎,I-Disease
(,O
 ,O
a,O
n,O
t,O
i,O
n,O
e,O
u,O
t,O
r,O
o,O
p,O
h,O
i,O
l,O
 ,O
a,O
y,O
t,O
o,O
p,O
l,O
a,O
s,O
m,O
i,O
c,O
 ,O
a,O
n,O
t,O
i,O
b,O
o,O
d,O
y,O
-,O
a,O
s,O
s,O
o,O
c,O
i,O
a,O
t,O
e,O
d,O
 ,O
v,O
a,O
s,O
c,O
u,O
l,O
i,O
t,O
i,O
s,O
",",O
"
",O
A,B-Disease
A,I-Disease
V,I-Disease
),O
是,O
一,O
组,O
具,O
有,O
潜,O
在,O
危,O
及,O
生,O
命,O
的,O
自,B-Disease
身,I-Disease
免,I-Disease
疫,I-Disease
性,I-Disease
疾,I-Disease
病,I-Disease
",",O
抗,B-Reason
甲,I-Reason
亢,I-Reason
药,I-Reason
物,I-Reason
是,O
其,O
中,O
常,O
见,O
的,O
病,O
因,O
之,O
一,O
。,O
 ,O
临,O
床,O
上,O
常,O
见,O
累,O
及,O
"
",O
皮,B-Anatomy
肤,I-Anatomy
",",O
肾,B-Anatomy
脏,I-Anatomy
和,O
(,O
或,O
),O
肺,B-Anatomy
部,I-Anatomy
。,O
 ,O
早,O
期,O
诊,O
断,O
和,O
治,O
疗,O
至,O
关,O
重,O
要,O
",",O
及,O
时,O
停,O
用,O
抗,B-Drug
甲,I-Drug
亢,I-Drug
药,I-Drug
物,I-Drug
",",O
或,O
使,O
用,O
糖,B-Drug
皮,I-Drug
质,I-Drug
类,I-Drug
固,I-Drug
醇,I-Drug
和,O
(,O
或,O
),O
免,B-Drug
"
",I-Drug
疫,I-Drug
抑,I-Drug
制,I-Drug
剂,I-Drug
等,O
能,O
延,O
缓,O
或,O
阻,O
止,O
病,O
情,O
进,O
展,O
。,O
"
",O
[,O
关,O
键,O
词,O
],O
 ,O
 ,O
 ,O
抗,B-Drug
甲,I-Drug
状,I-Drug
腺,I-Drug
功,I-Drug
能,I-Drug
亢,I-Drug
进,I-Drug
症,I-Drug
药,I-Drug
物,I-Drug
;,O
 ,O
A,B-Disease
N,I-Disease
C,I-Disease
A,I-Disease
 ,I-Disease
相,I-Disease
关,I-Disease
性,I-Disease
血,I-Disease
管,I-Disease
炎,I-Disease
;,O
 ,O
肺,B-Disease
-,I-Disease
肾,I-Disease
综,I-Disease
合,I-Disease
征,I-Disease
"
",O
A,O
p,O
p,O
r,O
o,O
a,O
c,O
h,O
 ,O
t,O
o,O
 ,O
t,O
h,O
e,O
 ,O
p,O
a,O
t,O
i,O
e,O
n,O
t,O
 ,O
w,O
i,O
t,O
h,O
 ,O
p,O
u,O
l,O
m,O
o,O
n,O
a,O
r,O
y,O
-,O
r,O
e,O
n,O
a,O
l,O
 ,O
s,O
y,O
n,O
d,O
r,O
o,O
m,O
e,O
 ,O
c,O
a,O
u,O
s,O
e,O
d,O
 ,O
b,O
y,O
 ,O
a,O
n,O
t,O
i,O
t,O
h,O
y,O
r,O
o,O
i,O
d,O
 ,O
d,O
r,O
u,O
g,O
-,O
i,O
n,O
d,O
u,O
c,O
e,O
d,O
 ,O
A,O
N,O
C,O
A,O
-,O
"
",O
a,O
s,O
s,O
o,O
c,O
i,O
a,O
t,O
e,O
d,O
 ,O
v,O
a,O
s,O
c,O
u,O
l,O
i,O
