char,label
中,O
国,O
成,O
人,O
2,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
胰,B-Drug
岛,I-Drug
素,I-Drug
促,I-Drug
泌,I-Drug
剂,I-Drug
应,O
用,O
的,O
"
",O
专,O
家,O
共,O
识,O
"
",O
随,O
着,O
社,O
会,O
经,O
济,O
的,O
发,O
展,O
",",O
糖,B-Disease
尿,I-Disease
病,I-Disease
患,O
病,O
率,O
逐,O
渐,O
增,O
加,O
",",O
已,O
成,O
为,O
严,O
"
",O
重,O
的,O
世,O
界,O
性,O
问,O
题,O
。,O
糖,B-Disease
尿,I-Disease
病,I-Disease
特,O
别,O
是,O
其,O
慢,B-Disease
性,I-Disease
并,I-Disease
发,I-Disease
症,I-Disease
影,O
响,O
患,O
者,O
的,O
生,O
"
",O
活,O
质,O
量,O
",",O
甚,O
至,O
威,O
胁,O
患,O
者,O
的,O
生,O
命,O
",",O
给,O
社,O
会,O
、,O
家,O
庭,O
以,O
及,O
患,O
者,O
带,O
来,O
沉,O
重,O
"
",O
的,O
经,O
济,O
负,O
担,O
。,O
中,O
国,O
的,O
流,O
行,O
病,O
学,O
调,O
查,O
显,O
示,O
",",O
中,O
国,O
2,O
0,O
岁,O
以,O
上,O
人,O
群,O
2,B-Disease
"
",I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
患,O
病,O
率,O
达,O
9,O
.,O
7,O
%,O
⋯,O
;,O
且,O
近,O
2,O
/,O
3,O
的,O
患,O
者,O
H,B-Test
B,I-Test
A,I-Test
1,I-Test
C,I-Test
 ,O
 ,O
",",O
得,O
不,O
到,O
有,O
"
",O
效,O
控,O
制,O
(,O
H,B-Test
B,I-Test
A,I-Test
1,I-Test
C,I-Test
 ,O
 ,O
。,O
≤,B-Test_Value
7,I-Test_Value
%,I-Test_Value
),O
‘,O
2,O
。,O
;,O
6,O
0,O
.,O
7,O
%,O
的,O
患,O
者,O
因,O
未,O
被,O
诊,O
断,O
而,O
无,O
法,O
及,O
"
",O
早,O
进,O
行,O
有,O
效,O
的,O
治,O
疗,O
和,O
指,O
导,O
【,O
3,O
 ,O
J,O
。,O
"
",O
中,O
国,O
成,O
人,O
2,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
发,O
生,O
的,O
病,O
理,O
生,O
理,O
特,O
点,O
与,O
欧,O
美,O
国,O
家,O
存,O
在,O
"
",O
差,O
异,O
",",O
B,B-Reason
细,I-Reason
胞,I-Reason
胰,I-Reason
岛,I-Reason
素,I-Reason
分,I-Reason
泌,I-Reason
功,I-Reason
能,I-Reason
下,I-Reason
降,I-Reason
比,O
胰,B-Reason
岛,I-Reason
素,I-Reason
敏,I-Reason
感,I-Reason
性,I-Reason
降,I-Reason
低,I-Reason
更,O
明,O
显,O
",",O
"
",O
且,O
糖,B-Disease
尿,I-Disease
病,I-Disease
肾,I-Disease
病,I-Disease
发,O
生,O
率,O
更,O
高,O
(,O
2,O
c,O
级,O
。,O
4,O
。,O
o,O
",",O
2,O
b,O
级,O
№,O
1,O
),O
。,O
因,O
此,O
根,O
据,O
中,O
国,O
"
",O
2,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
自,O
身,O
特,O
点,O
",",O
进,O
行,O
合,O
理,O
的,O
降,O
糖,O
治,O
疗,O
",",O
努,O
力,O
控,O
制,O
其,O
他,O
"
",O
多,O
种,O
f,O
I,O
I,O
L,O
管,O
病,O
变,O
危,O
险,O
因,O
素,O
",",O
降,O
低,O
血,B-Disease
管,I-Disease
并,I-Disease
发,I-Disease
症,I-Disease
风,O
险,O
和,O
提,O
高,O
患,O
者,O
生,O
活,O
"
",O
质,O
量,O
是,O
目,O
前,O
亟,O
需,O
解,O
决,O
的,O
问,O
题,O
。,O
尽,O
管,O
随,O
着,O
糖,B-Disease
尿,I-Disease
病,I-Disease
防,O
治,O
进,O
展,O
",",O
新,O
降,B-Drug
"
",I-Drug
糖,I-Drug
药,I-Drug
物,I-Drug
不,O
断,O
问,O
世,O
",",O
而,O
多,O
数,O
权,O
威,O
指,O
南,O
仍,O
将,O
胰,B-Drug
岛,I-Drug
素,I-Drug
促,I-Drug
泌,I-Drug
剂,I-Drug
作,O
为,O
成,O
人,O
2,B-Disease
"
",I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
治,O
疗,O
的,O
一,O
线,O
药,O
物,O
。,O
英,O
国,O
糖,O
尿,O
病,O
前,O
瞻,O
性,O
研,O
究,O
(,O
U,O
K,O
P,O
D,O
S,O
),O
及,O
"
",O
其,O
后,O
续,O
研,O
究,O
与,O
糖,O
尿,O
病,O
和,O
心,B-Disease
血,I-Disease
管,I-Disease
疾,I-Disease
病,I-Disease
行,O
动,O
(,O
A,O
D,O
V,O
A,O
N,O
C,O
E,O
),O
等,O
多,O
个,O
人,O
"
",O
型,O
临,O
床,O
研,O
究,O
证,O
实,O
",",O
磺,B-Drug
脲,I-Drug
类,I-Drug
促,I-Drug
泌,I-Drug
剂,I-Drug
或,O
以,O
其,O
为,O
基,O
础,O
的,O
降,O
糖,O
治,O
疗,O
可,O
显,O
"
",O
著,O
提,O
高,O
2,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
的,O
血,B-Test
糖,I-Test
达,O
标,O
率,O
",",O
降,O
低,O
糖,B-Disease
尿,I-Disease
病,I-Disease
血,I-Disease
管,I-Disease
并,I-Disease
发,I-Disease
症,I-Disease
"
",O
风,O
险,O
(,O
1,O
b,O
级,O
),O
。,O
”,O
J,O
。,O
由,O
于,O
胰,B-Drug
岛,I-Drug
素,I-Drug
促,I-Drug
泌,I-Drug
剂,I-Drug
的,O
发,O
展,O
",",O
其,O
种,O
类,O
逐,O
渐,O
增,O
多,O
",",O
"
",O
为,O
了,O
针,O
对,O
中,O
国,O
成,O
人,O
2,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
的,O
自,O
身,O
特,O
点,O
",",O
更,O
有,O
效,O
指,O
导,O
临,O
"
",O
对,O
胰,B-Drug
岛,I-Drug
素,I-Drug
促,I-Drug
泌,I-Drug
剂,I-Drug
在,O
中,O
国,O
成,O
人,O
2,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
的,O
临,O
床,O
应,O
用,O
进,O
行,O
了,O
多,O
次,O
"
",O
认,O
真,O
的,O
讨,O
论,O
并,O
达,O
成,O
了,O
共,O
识,O
。,O
共,O
识,O
中,O
的,O
证,O
据,O
等,O
级,O
根,O
据,O
牛,O
津,O
循,O
证,O
医,O
"
",O
表,O
1,O
证,O
据,O
等,O
级,O
分,O
类,O
“,O
⋯,O
"
",O
证,O
据,O
等,O
级,O
 ,O
证,O
据,O
来,O
源,O
"
",O
1,O
a,O
级,O
 ,O
忡,O
质,O
相,O
同,O
的,O
随,O
机,O
对,O
照,O
试,O
验,O
的,O
系,O
统,O
评,O
价,O
"
",O
1,O
b,O
级,O
 ,O
可,O
信,O
区,O
间,O
狭,O
小,O
的,O
单,O
个,O
随,O
机,O
对,O
照,O
试,O
验,O
"
",O
1,O
c,O
级,O
 ,O
未,O
治,O
疗,O
时,O
",",O
所,O
有,O
患,O
者,O
均,O
死,B-Disease
亡,I-Disease
",",O
而,O
治,O
疗,O
后,O
某,O
些,O
患,O
者,O
生,O
存,O
",",O
或,O
"
",O
未,O
治,O
疗,O
时,O
某,O
些,O
患,O
者,O
死,B-Disease
亡,I-Disease
",",O
而,O
治,O
疗,O
后,O
患,O
者,O
均,O
未,O
死,O
亡,O
"
",O
2,O
a,O
级,O
 ,O
性,O
质,O
相,O
同,O
的,O
队,O
列,O
研,O
究,O
的,O
系,O
统,O
评,O
价,O
"
",O
2,O
b,O
级,O
 ,O
个,O
别,O
的,O
队,O
列,O
研,O
究,O
",",O
或,O
低,O
质,O
量,O
的,O
随,O
机,O
对,O
照,O
试,O
验,O
(,O
脱,O
落,O
或,O
失,O
"
",O
访,O
大,O
丁,O
2,O
0,O
%,O
),O
"
",O
2,O
c,O
级,O
 ,O
“,O
结,O
局,O
”,O
研,O
究,O
",",O
或,O
病,O
因,O
研,O
究,O
"
",O
3,O
a,O
级,O
 ,O
性,O
质,O
相,O
同,O
的,O
病,O
例,O
对,O
照,O
研,O
究,O
的,O
系,O
统,O
评,O
价,O
"
",O
3,O
b,O
级,O
 ,O
个,O
别,O
的,O
病,O
例,O
对,O
照,O
研,O
究,O
"
",O
4,O
级,O
 ,O
系,O
列,O
病,O
例,O
分,O
析,O
",",O
或,O
低,O
质,O
量,O
的,O
队,O
列,O
或,O
病,O
例,O
对,O
照,O
研,O
究,O
"
",O
5,O
级,O
 ,O
未,O
经,O
明,O
晰,O
地,O
严,O
格,O
评,O
价,O
的,O
",",O
或,O
基,O
于,O
生,O
理,O
学,O
、,O
实,O
验,O
室,O
研,O
究,O
",",O
临,O
"
",O
床,O
经,O
验,O
的,O
专,O
家,O
意,O
见,O
"
",O
南,O
伟,O
),O
"
",O
学,O
中,O
心,O
的,O
标,O
准,O
分,O
类,O
如,O
(,O
表,O
1,O
),O
。,O
"
",O
糖,B-Disease
尿,I-Disease
病,I-Disease
发,O
病,O
机,O
制,O
与,O
中,O
国,O
2,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
特,O
点,O
"
",O
胰,B-Reason
岛,I-Reason
素,I-Reason
抵,I-Reason
抗,I-Reason
和,O
B,B-Reason
细,I-Reason
胞,I-Reason
胰,I-Reason
岛,I-Reason
素,I-Reason
分,I-Reason
泌,I-Reason
缺,I-Reason
陷,I-Reason
是,O
2,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
发,O
病,O
"
",O
的,O
两,O
大,O
冈,O
素,O
。,O
胰,B-Reason
岛,I-Reason
素,I-Reason
抵,I-Reason
抗,I-Reason
常,O
常,O
是,O
2,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
发,O
生,O
的,O
始,O
动,O
因,O
素,O
",",O
"
",O
但,O
如,O
果,O
B,B-Anatomy
细,I-Anatomy
胞,I-Anatomy
胰,O
岛,O
素,O
分,O
泌,O
功,O
能,O
保,O
持,O
其,O
代,O
偿,O
能,O
力,O
",",O
2,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
并,O
"
",O
不,O
会,O
发,O
生,O
",",O
因,O
此,O
",",O
B,B-Reason
细,I-Reason
胞,I-Reason
胰,I-Reason
岛,I-Reason
素,I-Reason
分,I-Reason
泌,I-Reason
功,I-Reason
能,I-Reason
缺,I-Reason
陷,I-Reason
是,O
2,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
发,O
"
",O
病,O
的,O
中,O
心,O
环,O
节,O
之,O
一,O
(,O
5,O
级,O
),O
“,O
。,O
事,O
实,O
上,O
在,O
糖,B-Disease
尿,I-Disease
病,I-Disease
诊,O
断,O
前,O
约,O
1,O
0,O
~,O
"
",O
1,O
5,O
年,O
",",O
B,B-Anatomy
细,I-Anatomy
胞,I-Anatomy
胰,O
岛,O
素,O
分,O
泌,O
功,O
能,O
已,O
开,O
始,O
逐,O
渐,O
下,O
降,O
(,O
2,O
b,O
级,O
),O
”,O
“,O
。,O
"
",O
在,O
中,O
国,O
新,O
诊,O
断,O
2,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
巾,O
",",O
胰,B-Reason
岛,I-Reason
素,I-Reason
抵,I-Reason
抗,I-Reason
为,O
主,O
、,O
胰,B-Reason
岛,I-Reason
"
",I-Reason
素,I-Reason
分,I-Reason
泌,I-Reason
缺,I-Reason
陷,I-Reason
为,O
主,O
以,O
及,O
胰,B-Reason
岛,I-Reason
素,I-Reason
分,I-Reason
泌,I-Reason
缺,I-Reason
陷,I-Reason
伴,I-Reason
胰,I-Reason
岛,I-Reason
素,I-Reason
抵,I-Reason
抗,I-Reason
的,O
患,O
者,O
各,O
"
",O
占,O
约,O
1,O
/,O
3,O
(,O
2,O
c,O
级,O
),O
”,O
⋯,O
。,O
对,O
中,O
国,O
新,O
诊,O
断,O
2,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
的,O
调,O
查,O
发,O
"
",O
现,O
",",O
随,O
着,O
空,B-Test
腹,I-Test
血,I-Test
糖,I-Test
水,O
平,O
增,O
高,O
",",O
患,O
者,O
胰,O
岛,O
素,O
分,O
泌,O
功,O
能,O
的,O
下,O
降,O
较,O
胰,O
"
",O
岛,O
素,O
敏,O
感,O
性,O
降,O
低,O
更,O
明,O
显,O
",",O
且,O
非,O
肥,B-Disease
胖,I-Disease
(,O
体,B-Test
重,I-Test
指,I-Test
数,I-Test
<,O
2,O
4,O
 ,O
k,O
g,O
/,O
m,O
2,O
),O
的,O
2,B-Disease
"
",I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
胰,O
岛,O
素,O
分,O
泌,O
功,O
能,O
更,O
差,O
(,O
2,O
c,O
级,O
),O
“,O
1,O
。,O
因,O
此,O
中,O
国,O
2,B-Disease
型,I-Disease
"
",I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
更,O
应,O
关,O
注,O
B,B-Anatomy
细,I-Anatomy
胞,I-Anatomy
胰,O
岛,O
索,O
分,O
泌,O
功,O
能,O
的,O
异,O
常,O
。,O
"
",O
胰,B-Drug
岛,I-Drug
素,I-Drug
促,I-Drug
泌,I-Drug
剂,I-Drug
的,O
分,O
类,O
"
",O
目,O
前,O
国,O
内,O
常,O
用,O
的,O
胰,B-Drug
岛,I-Drug
素,I-Drug
促,I-Drug
泌,I-Drug
剂,I-Drug
分,O
为,O
磺,B-Drug
脲,I-Drug
类,I-Drug
和,O
格,B-Drug
列,I-Drug
奈,I-Drug
类,I-Drug
。,O
"
",O
磺,B-Drug
脲,I-Drug
类,I-Drug
促,I-Drug
泌,I-Drug
剂,I-Drug
包,O
括,O
半,O
衰,O
期,O
较,O
短,O
的,O
短,B-Drug
效,I-Drug
促,I-Drug
泌,I-Drug
剂,I-Drug
(,O
如,O
:,O
格,B-Drug
列,I-Drug
吡,I-Drug
嗪,I-Drug
和,O
"
",O
格,B-Drug
列,I-Drug
喹,I-Drug
酮,I-Drug
),O
和,O
半,O
衰,O
期,O
较,O
长,O
的,O
中,B-Drug
长,I-Drug
效,I-Drug
促,I-Drug
泌,I-Drug
剂,I-Drug
(,O
如,O
:,O
普,B-Drug
通,I-Drug
剂,I-Drug
型,I-Drug
的,I-Drug
格,I-Drug
列,I-Drug
"
",I-Drug
美,I-Drug
脲,I-Drug
、,O
格,B-Drug
列,I-Drug
本,I-Drug
脲,I-Drug
和,O
格,B-Drug
列,I-Drug
齐,I-Drug
特,I-Drug
",",O
以,O
及,O
改,B-Drug
良,I-Drug
剂,I-Drug
型,I-Drug
的,I-Drug
格,I-Drug
列,I-Drug
吡,I-Drug
嗪,I-Drug
控,I-Drug
释,I-Drug
片,I-Drug
"
",O
和,O
格,B-Drug
列,I-Drug
