char,label
述,O
评,O
"
",O
基,O
金,O
项,O
目,O
:,O
"
",O
科,O
",",O
上,O
海,O
市,O
内,B-Disease
分,I-Disease
泌,I-Disease
代,I-Disease
谢,I-Disease
病,I-Disease
研,O
究,O
所,O
",",O
上,O
海,O
市,O
内,B-Disease
分,I-Disease
泌,I-Disease
代,I-Disease
谢,I-Disease
病,I-Disease
临,O
床,O
医,O
学,O
中,O
心,O
"
",O
加,O
强,O
对,O
维,B-Disease
生,I-Disease
素,I-Disease
 ,I-Disease
D,I-Disease
 ,I-Disease
/,I-Disease
甲,I-Disease
状,I-Disease
旁,I-Disease
腺,I-Disease
激,I-Disease
素,I-Disease
相,I-Disease
关,I-Disease
疾,I-Disease
病,I-Disease
的,O
"
",O
基,O
础,O
和,O
临,O
床,O
研,O
究,O
"
",O
刘,O
建,O
民,O
"
",O
[,O
提,O
要,O
],O
 ,O
 ,O
 ,O
维,B-Anatomy
生,I-Anatomy
素,I-Anatomy
 ,I-Anatomy
D,I-Anatomy
(,B-Test
V,I-Test
i,I-Test
t,I-Test
D,I-Test
),I-Test
和,O
甲,B-Anatomy
状,I-Anatomy
旁,I-Anatomy
腺,I-Anatomy
激,I-Anatomy
素,I-Anatomy
(,O
P,B-Test
T,I-Test
H,I-Test
),O
是,O
调,O
节,O
钙,O
磷,O
代,O
谢,O
的,O
经,O
典,O
激,B-Test
素,I-Test
",",O
参,O
与,O
骨,B-Anatomy
骼,I-Anatomy
和,O
肌,B-Anatomy
肉,I-Anatomy
的,O
各,O
"
",O
项,O
生,O
理,O
功,O
能,O
以,O
及,O
多,O
种,O
代,B-Disease
谢,I-Disease
性,I-Disease
骨,I-Disease
病,I-Disease
的,O
发,O
生,O
发,O
展,O
。,O
 ,O
现,O
代,O
内,O
分,O
泌,O
学,O
的,O
发,O
展,O
大,O
大,O
拓,O
展,O
了,O
人,O
们,O
对,O
 ,O
V,B-Test
i,I-Test
t,I-Test
D,I-Test
 ,O
/,O
 ,O
P,B-Test
T,I-Test
