char,label
病,O
例,O
报,O
告,O
"
",O
G,B-Disease
i,I-Disease
t,I-Disease
e,I-Disease
l,I-Disease
m,I-Disease
a,I-Disease
n,I-Disease
 ,I-Disease
综,I-Disease
合,I-Disease
征,I-Disease
合,O
并,O
成,B-Disease
人,I-Disease
隐,I-Disease
匿,I-Disease
性,I-Disease
自,I-Disease
身,I-Disease
免,I-Disease
疫,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
一,O
例,O
报,O
道,O
"
",O
查,O
兵,O
兵,O
 ,O
 ,O
刘,O
军,O
 ,O
 ,O
王,O
芳,O
 ,O
 ,O
徐,O
炯,O
 ,O
 ,O
黄,O
新,O
梅,O
 ,O
 ,O
孙,O
田,O
歌,O
"
",O
G,O
i,O
t,O
e,O
l,O
m,O
a,O
n,O
 ,O
s,O
y,O
n,O
d,O
r,O
o,O
m,O
e,O
 ,O
w,O
i,O
t,O
h,O
 ,O
l,O
a,O
t,O
e,O
n,O
t,O
 ,O
a,O
u,O
t,O
o,O
i,O
m,O
m,O
u,O
n,O
e,O
 ,O
d,O
i,O
a,O
b,O
e,O
t,O
e,O
s,O
 ,O
i,O
n,O
 ,O
a,O
d,O
u,O
l,O
t,O
s,O
:,O
 ,O
o,O
n,O
e,O
 ,O
c,O
a,O
s,O
e,O
 ,O
r,O
e,O
p,O
o,O
r,O
t,O
 ,O
Z,O
h,O
a,O
 ,O
B,O
i,O
n,O
g,O
b,O
i,O
n,O
g,O
",",O
 ,O
L,O
i,O
u,O
 ,O
J,O
u,O
n,O
",",O
W,O
a,O
n,O
g,O
"
",O
F,O
a,O
n,O
g,O
",",O
 ,O
X,O
u,O
 ,O
J,O
i,O
o,O
n,O
g,O
",",O
 ,O
H,O
u,O
a,O
n,O
g,O
 ,O
X,O
i,O
n,O
m,O
e,O
i,O
",",O
 ,O
S,O
u,O
n,O
 ,O
T,O
i,O
a,O
n,O
g,O
e,O
.,O
 ,O
D,O
e,O
p,O
a,O
r,O
t,O
m,O
e,O
n,O
t,O
 ,O
o,O
f,O
 ,O
E,O
n,O
d,O
o,O
c,O
r,O
i,O
n,O
o,O
l,O
o,O
g,O
y,O
",",O
 ,O
S,O
h,O
a,O
n,O
g,O
h,O
a,O
i,O
 ,O
F,O
i,O
f,O
t,O
h,O
 ,O
P,O
e,O
o,O
p,O
l,O
e,O
忆,O
 ,O
s,O
 ,O
H,O
o,O
s,O
p,O
i,O
t,O
a,O
l,O
"
",O
A,O
f,O
f,O
i,O
l,O
i,O
a,O
t,O
e,O
d,O
 ,O
t,O
o,O
 ,O
F,O
u,O
d,O
a,O
n,O
 ,O
U,O
n,O
i,O
v,O
e,O
r,O
s,O
i,O
t,O
y,O
",",O
 ,O
S,O
h,O
a,O
n,O
g,O
h,O
a,O
i,O
 ,O
2,O
0,O
0,O
2,O
4,O
0,O
",",O
 ,O
C,O
h,O
i,O
n,O
a,O
"
",O
G,B-Disease
i,I-Disease
t,I-Disease
e,I-Disease
