char,label
恢,O
复,O
 ,O
β,B-Anatomy
 ,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
受,O
损,O
的,O
功,O
能,O
"
",O
—,O
—,O
—,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
治,O
疗,O
中,O
的,O
新,O
话,O
题,O
"
",O
李,O
光,O
伟,O
"
",O
[,O
提,O
要,O
],O
 ,O
 ,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
是,O
一,O
种,O
慢,O
性,O
进,O
展,O
性,O
疾,O
病,O
",",O
但,O
有,O
研,O
究,O
显,O
示,O
对,O
高,B-Symptom
血,I-Symptom
糖,I-Symptom
患,O
者,O
给,O
予,O
适,O
当,O
治,O
疗,O
后,O
",",O
在,O
一,O
段,O
时,O
"
",O
期,O
内,O
不,O
用,O
药,O
物,O
仍,O
可,O
维,O
持,O
正,B-Test_Value
常,I-Test_Value
血,B-Test
糖,I-Test
",",O
提,O
示,O
至,O
少,O
在,O
某,O
些,O
糖,B-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
中,O
胰,B-Anatomy
岛,I-Anatomy
 ,I-Anatomy
β,I-Anatomy
 ,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
功,O
能,O
是,O
可,O
逆,O
转,O
的,O
",",O
恢,O
复,O
 ,O
β,B-Anatomy
 ,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
"
",O
功,O
能,O
为,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
治,O
疗,O
带,O
来,O
了,O
新,O
的,O
曙,O
光,O
。,O
"
",O
[,O
关,O
键,O
词,O
],O
 ,O
 ,O
 ,O
糖,O
尿,O
病,O
",",O
 ,O
2,O
 ,O
型,O
;,O
 ,O
治,O
疗,O
;,O
 ,O
胰,O
岛,O
 ,O
β,B-Anatomy
 ,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
功,O
能,O
"
",O
R,O
e,O
s,O
t,O
o,O
r,O
a,O
t,O
i,O
o,O
n,O
 ,O
o,O
f,O
 ,O
β,O
-,O
c,O
e,O
l,O
l,O
 ,O
f,O
u,O
n,O
c,O
t,O
i,O
o,O
n,O
:,O
 ,O
N,O
e,O
w,O
 ,O
h,O
o,O
p,O
e,O
 ,O
i,O
n,O
 ,O
t,O
h,O
e,O
 ,O
t,O
r,O
e,O
a,O
t,O
m,O
e,O
n,O
t,O
 ,O
o,O
f,O
 ,O
t,O
y,O
p,O
e,O
 ,O
2,O
 ,O
d,O
i,O
a,O
b,O
e,O
t,O
e,O
s,O
 ,O
m,O
e,O
l,O
l,O
i,O
t,O
u,O
s,O
 ,O
L,O
i,O
 ,O
G,O
