char,label
中,O
国,O
2,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
餐,O
后,O
高,O
血,B-Test
糖,I-Test
管,O
理,O
专,O
家,O
共,O
识,O
"
",O
母,O
义,O
明,O
 ,O
纪,O
立,O
农,O
杨,O
文,O
英,O
 ,O
洪,O
天,O
配,O
朱,O
大,O
龙,O
单,O
忠,O
艳,O
郭,O
立,O
新,O
 ,O
陈,O
璐,O
璐,O
童,O
南,O
伟,O
 ,O
李,O
焱,O
 ,O
李,O
延,O
兵,O
 ,O
李,O
启,O
富,O
"
",O
彭,O
永,O
德,O
 ,O
肖,O
新,O
华,O
姬,O
秋,O
和,O
余,O
学,O
锋,O
石,O
勇,O
铨,O
孙,O
子,O
林,O
李,O
益,O
明,O
 ,O
李,O
强,O
 ,O
冉,O
兴,O
无,O
 ,O
李,O
全,O
民,O
 ,O
尹,O
士,O
男,O
 ,O
吕,O
肖,O
锋,O
"
",O
祝,O
开,O
思,O
"
",O
【,O
提,O
要,O
】,O
中,O
国,O
T,B-Disease
2,I-Disease
D,I-Disease
M,I-Disease
伴,O
餐,B-Test
后,I-Test
血,I-Test
糖,I-Test
(,O
P,O
P,O
G,O
),O
升,O
高,O
的,O
患,O
者,O
比,O
例,O
高,O
。,O
控,O
制,O
餐,O
后,O
高,O
血,B-Test
糖,I-Test
对,O
于,O
H,B-Test
B,I-Test
A,I-Test
1,I-Test
C,I-Test
 ,O
 ,O
 ,O
C,O
达,O
标,O
非,O
常,O
"
",O
重,O
要,O
。,O
为,O
帮,O
助,O
临,O
床,O
医,O
生,O
更,O
好,O
地,O
管,O
理,O
糖,O
尿,O
病,O
",",O
一,O
部,O
分,O
中,O
国,O
专,O
家,O
基,O
于,O
国,O
内,O
外,O
临,O
床,O
证,O
据,O
及,O
临,O
床,O
经,O
验,O
",",O
制,O
订,O
了,O
《,O
中,O
"
",O
国,O
2,B-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
餐,O
后,O
高,O
血,B-Test
糖,I-Test
管,O
理,O
专,O
家,O
共,O
识,O
》,O
。,O
本,O
共,O
识,O
概,O
述,O
了,O
餐,O
后,O
高,O
血,B-Test
糖,I-Test
的,O
定,O
义,O
和,O
危,O
害,O
",",O
餐,O
后,O
高,O
血,B-Test
糖,I-Test
与,O
糖,O
"
",O
尿,O
病,O
微,O
血,O
管,O
、,O
大,O
血,O
管,O
并,O
发,O
症,O
发,O
生,O
风,O
险,O
的,O
关,O
系,O
",",O
餐,O
后,O
高,O
血,B-Test
糖,I-Test
的,O
管,O
理,O
策,O
略,O
",",O
以,O
及,O
控,O
制,O
餐,O
后,O
高,O
血,B-Test
糖,I-Test
的,O
临,O
床,O
意,O
义,O
。,O
"
",O
【,O
关,O
键,O
词,O
】,O
高,O
血,B-Test
糖,I-Test
",",O
餐,O
后,O
;,O
糖,O
尿,O
病,O
并,O
发,O
症,O
;,O
共,O
识,O
"
",O
C,O
h,O
i,O
n,O
e,O
s,O
e,O
 ,O
e,O
x,O
p,O
e,O
r,O
t,O
咖,O
s,O
e,O
n,O
s,O
l,O
塔,O
O,O
i,O
l,O
 ,O
r,O
嘲,O
e,O
m,O
e,O
n,O
t,O
 ,O
o,O
f,O
 ,O
p,O
o,O
s,O
t,O
p,O
r,O
a,O
n,O
d,O
i,O
a,O
l,O
 ,O
h,O
y,O
p,O
e,O
r,O
g,O
l,O
y,O
c,O
e,O
m,O
i,O
a,O
 ,O
f,O
o,O
r,O
 ,O
t,O
y,O
p,O
e,O
 ,O
2,O
 ,O
d,O
i,O
a,O
b,O
e,O
t,O
e,O
s,O
 ,O
m,O
e,O
l,O
l,O
i,O
t,O
u,O
s,O
 ,O
M,O
U,O
 ,O
l,O
e,O
/,O
一,O
"
",O
r,O
u,O
i,O
n,O
g,O
。,O
J,O
I,O
 ,O
L,O
i,O
-,O
n,O
o,O
n,O
g,O
",",O
Y,O
A,O
N,O
G,O
 ,O
W,O
e,O
n,O
-,O
y,O
i,O
n,O
g,O
",",O
e,O
t,O
 ,O
a,O
1,O
.,O
D,O
e,O
p,O
a,O
r,O
t,O
m,O
e,O
n,O
t,O
 ,O
o,O
f,O
 ,O
E,O
n,O
d,O
o,O
c,O
r,O
i,O
n,O
o,O
l,O
o,O
g,O
y,O
",",O
C,O
h,O
i,O
n,O
e,O
s,O
e,O
 ,O
P,O
L,O
A,O
 ,O
G,O
e,O
n,O
e,O
r,O
a,O
l,O
"
",O
H,O
o,O
s,O
p,O
i,O
t,O
a,O
l,O
",",O
B,O
e,O
i,O
j,O
i,O
n,O
g,O
 ,O
1,O
 ,O
0,O
0,O
8,O
5,O
3,O
",",O
C,O
h,O
i,O
n,O
a,O
"
",O
C,O
o,O
r,O
r,O
e,O
s,O
p,O
o,O
n,O
d,O
i,O
n,O
g,O
a,O
u,O
t,O
h,O
o,O
r,O
:,O
M,O
U,O
],O
q,O
—,O
m,O
i,O
n,O
g,O
",",O
E,O
w,O
n,O
a,O
i,O
l,O
:,O
m,O
u,O
y,O
i,O
m,O
i,O
n,O
g,O
@,O
3,O
0,O
l,O
h,O
o,O
s,O
p,O
i,O
t,O
a,O
L,O
 ,O
c,O
o,O
',O
m,O
.,O
c,O
n,O
;,O
J,O
I,O
L,O
i,O
—,O
n,O
o,O
n,O
g,O
",",O
E,O
-,O
m,O
a,O
i,O
l,O
:,O
j,O
i,O
l,O
n,O
@,O
"
",O
以,O
班,O
纭,O
e,O
d,O
u,O
.,O
c,O
n,O
"
",O
【,O
S,O
u,O
m,O
m,O
a,O
r,O
y,O
】,O
 ,O
E,O
p,O
i,O
d,O
e,O
m,O
i,O
o,O
l,O
o,O
g,O
i,O
c,O
a,O
l,O
 ,O
s,O
t,O
u,O
d,O
i,O
e,O
s,O
 ,O
h,O
a,O
v,O
e,O
 ,O
d,O
e,O
m,O
o,O
n,O
s,O
t,O
r,O
a,O
t,O
e,O
d,O
 ,O
h,O
i,O
g,O
h,O
 ,O
p,O
r,O
o,O
p,O
o,O
r,O
t,O
i,O
o,O
n,O
 ,O
o,O
f,O
 ,O
p,O
o,O
s,O
t,O
p,O
r,O
a,O
n,O
d,O
i,O
a,O
l,O
"
",O
h,O
y,O
p,O
e,O
r,O
g,O
l,O
y,O
c,O
e,O
m,O
i,O
a,O
 ,O
p,O
a,O
t,O
i,O
e,O
n,O
t,O
s,O
 ,O
w,O
i,O
t,O
h,O
 ,O
t,O
y,O
p,O
e,O
 ,O
2,O
 ,O
d,O
i,O
a,O
b,O
e,O
t,O
e,O
s,O
 ,O
i,O
n,O
 ,O
C,O
h,O
i,O
n,O
a,O
.,O
C,O
o,O
n,O
t,O
r,O
o,O
l,O
 ,O
o,O
f,O
 ,O
p,O
o,O
s,O
t,O
p,O
r,O
a,O
n,O
d,O
i,O
a,O
l,O
 ,O
h,O
y,O
p,O
e,O
r,O
g,O
l,O
y,O
c,O
e,O
m,O
i,O
a,O
 ,O
i,O
s,O
 ,O
a,O
n,O
"
",O
i,O
m,O
p,O
o,O
r,O
t,O
a,O
n,O
t,O
 ,O
c,O
o,O
n,O
s,O
i,O
d,O
e,O
r,O
a,O
t,O
i,O
o,O
n,O
 ,O
f,O
o,O
r,O
 ,O
a,O
c,O
h,O
i,O
e,O
v,O
i,O
n,O
g,O
 ,O
r,O
e,O
c,O
o,O
m,O
m,O
e,O
n,O
d,O
e,O
d,O
 ,O
H,B-Test
B,I-Test
A,I-Test
1,I-Test
C,I-Test
 ,O
 ,O
 ,O
C,O
 ,O
g,O
o,O
a,O
l,O
s,O
.,O
I,O
n,O
 ,O
o,O
r,O
d,O
e,O
r,O
 ,O
t,O
o,O
 ,O
i,O
m,O
p,O
r,O
o,O
v,O
e,O
 ,O
g,O
l,O
y,O
c,O
e,O
m,O
i,O
c,O
 ,O
c,O
o,O
n,O
t,O
r,O
o,O
l,O
"
",O
a,O
m,O
o,O
n,O
g,O
 ,O
T,B-Disease
2,I-Disease
D,I-Disease
M,I-Disease
 ,O
p,O
a,O
t,O
i,O
e,O
n,O
t,O
s,O
",",O
C,O
h,O
i,O
n,O
e,O
s,O
e,O
 ,O
e,O
n,O
d,O
o,O
c,O
r,O
i,O
n,O
o,O
l,O
o,O
g,O
i,O
s,O
t,O
 ,O
f,O
o,O
r,O
m,O
u,O
l,O
a,O
t,O
e,O
d,O
 ,O
t,O
h,O
e,O
 ,O
c,O
o,O
n,O
s,O
e,O
n,O
s,O
u,O
s,O
 ,O
o,O
n,O
 ,O
m,O
a,O
n,O
a,O
g,O
e,O
m,O
e,O
n,O
t,O
 ,O
0,O
f,O
 ,O
p,O
o,O
s,O
t,O
p,O
r,O
a,O
n,O
d,O
i,O
a,O
l,O
"
",O
h,O
y,O
p,O
e,O
r,O
g,O
l,O
y,O
c,O
e,O
m,O
i,O
a,O
 ,O
f,O
o,O
r,O
 ,O
t,O
y,O
p,O
e,O
 ,O
2,O
 ,O
d,O
i,O
a,O
b,O
e,O
t,O
e,O
s,O
 ,O
b,O
a,O
s,O
e,O
d,O
 ,O
o,O
n,O
 ,O
t,O
h,O
e,O
 ,O
e,O
x,O
i,O
s,O
t,O
i,O
n,O
g,O
 ,O
e,O
v,O
i,O
d,O
e,O
n,O
c,O
e,O
 ,O
a,O
n,O
d,O
 ,O
c,O
l,O
i,O
n,O
i,O
c,O
a,O
l,O
 ,O
e,O
x,O
p,O
e,O
r,O
i,O
e,O
n,O
c,O
e,O
s,O
.,O
T,O
h,O
e,O
 ,O
m,O
a,O
i,O
n,O
"
",O
c,O
o,O
n,O
t,O
e,O
n,O
t,O
s,O
 ,O
i,O
n,O
c,O
l,O
u,O
d,O
e,O
d,O
 ,O
t,O
h,O
e,O
 ,O
d,O
e,O
f,O
i,O
n,O
i,O
t,O
i,O
o,O
n,O
 ,O
a,O
n,O
d,O
 ,O
t,O
h,O
e,O
 ,O
h,O
a,O
r,O
m,O
f,O
u,O
l,O
n,O
e,O
s,O
s,O
 ,O
o,O
f,O
 ,O
p,O
o,O
s,O
t,O
p,O
r,O
a,O
n,O
d,O
i,O
a,O
l,O
 ,O
h,O
y,O
p,O
e,O
r,O
g,O
l,O
y,O
c,O
e,O
m,O
i,O
a,O
",",O
t,O
h,O
e,O
 ,O
r,O
e,O
l,O
a,O
t,O
i,O
o,O
n,O
s,O
h,O
i,O
p,O
"
",O
b,O
e,O
t,O
w,O
e,O
e,O
n,O
 ,O
t,O
h,O
e,O
 ,O
p,O
o,O
s,O
t,O
p,O
r,O
a,O
n,O
d,O
i,O
a,O
l,O
 ,O
h,O
y,O
p,O
e,O
r,O
g,O
l,O
y,O
c,O
e,O
m,O
i,O
a,O
 ,O
a,O
n,O
d,O
 ,O
t,O
h,O
e,O
 ,O
m,O
i,O
c,O
r,O
o,O
-,O
o,O
r,O
 ,O
m,O
a,O
c,O
r,O
o,O
-,O
v,O
a,O
s,O
c,O
u,O
l,O
a,O
r,O
 ,O
r,O
i,O
s,O
k,O
",",O
t,O
h,O
e,O
 ,O
m,O
a,O
n,O
a,O
g,O
e,O
m,O
e,O
n,O
t,O
 ,O
s,O
t,O
r,O
a,O
t,O
e,O
g,O
i,O
e,O
s,O
"
",O
f,O
o,O
r,O
 ,O
p,O
o,O
s,O
t,O
p,O
r,O
a,O
n,O
d,O
i,O
a,O
l,O
 ,O
h,O
y,O
p,O
e,O
r,O
g,O
l,O
y,O
c,O
e,O
m,O
i,O
a,O
",",O
a,O
n,O
d,O
 ,O
t,O
h,O
e,O
 ,O
c,O
l,O
i,O
n,O
i,O
c,O
a,O
l,O
 ,O
s,O
i,O
g,O
n,O
i,O
f,O
i,O
c,O
a,O
n,O
c,O
e,O
 ,O
o,O
f,O
 ,O
i,O
m,O
p,O
r,O
o,O
v,O
e,O
 ,O
p,O
o,O
s,O
t,O
p,O
r,O
a,O
n,O
d,O
i,O
a,O
l,O
 ,O
h,O
y,O
p,O
e,O
r,O
g,O
l,O
y,O
c,O
e,O
m,O
i,O
a,O
",",O
e,O
t,O
c,O
.,O
"
",O
[,O
K,O
e,O
y,O
 ,O
w,O
o,O
r,O
d,O
s,O
],O
H,O
y,O
p,O
e,O
r,O
g,O
l,O
y,O
c,O
e,O
m,O
i,O
a,O
",",O
p,O
o,O
s,O
t,O
p,O
r,O
a,O
n,O
d,O
i,O
a,O
l,O
;,O
D,O
i,O
a,O
b,O
e,O
t,O
i,O
c,O
 ,O
c,O
o,O
m,O
p,O
l,O
i,O
c,O
a,O
t,O
i,O
o,O
n,O
s,O
;,O
C,O
o,O
n,O
s,O
e,O
n,O
s,O
u,O
s,O
"
",O
中,O
国,O
成,O
人,O
糖,B-Disease
尿,I-Disease
病,I-Disease
患,O
病,O
率,O
高,O
达,O
9,O
.,O
7,O
%,O
",",O
患,O
者,O
人,O
数,O
居,O
"
",O
全,O
球,O
首,O
位,O
[,O
1,O
|,O
。,O
糖,O
尿,O
病,O
防,O
治,O
的,O
关,O
键,O
在,O
于,O
积,O
极,O
预,O
防,O
、,O
早,O
"
",O
期,O
诊,O
断,O
及,O
尽,O
早,O
规,O
范,O
化,O
干,O
预,O
。,O
糖,O
尿,O
痛,O
管,O
理,O
的,O
最,O
终,O
目,O
标,O
"
",O
是,O
防,O
治,O
糖,O
尿,O
病,O
慢,O
性,O
并,O
发,O
症,O
",",O
包,O
括,O
微,O
血,O
管,O
并,O
发,O
症,O
和,O
动,B-Disease
"
",I-Disease
脉,I-Disease
粥,I-Disease
样,I-Disease
硬,I-Disease
化,I-Disease
性,O
血,O
管,O
病,O
(,O
A,B-Disease
S,I-Disease
Ⅷ,O
),O
",",O
以,O
提,O
高,O
患,O
者,O
生,O
活,O
质,O
"
",O
量,O
、,O
延,O
长,O
寿,O
命,O
。,O
研,O
究,O
[,O
2,O
1,O
显,O
示,O
",",O
我,O
国,O
门,O
诊,O
T,B-Disease
2,I-Disease
D,I-Disease
M,I-Disease
患,O
者,O
血,B-Test
"
",I-Test
糖,I-Test
达,O
标,O
率,O
仅,O
3,O
2,O
.,O
6,O
%,O
;,O
在,O
心,O
血,O
管,O
风,O
险,O
因,O
素,O
控,O
制,O
方,O
面,O
",",O
我,O
"
",O
国,O
T,B-Disease
2,I-Disease
D,I-Disease
M,I-Disease
患,O
者,O
血,B-Test
糖,I-Test
、,O
血,B-Test
压,I-Test
、,O
血,B-Test
脂,I-Test
达,O
标,O
率,O
分,O
别,O
为,O
4,O
7,O
.,O
7,O
%,O
、,O
"
",O
大,O
学,O
第,O
三,O
医,O
院,O
内,O
分,O
泌,O
科,O
(,O
洪,O
天,O
配,O
),O
;,O
南,O
京,O
鼓,O
楼,O
医,O
院,O
内,O
分,O
泌,O
科,O
(,O
朱,O
大,O
龙,O
),O
;,O
中,O
国,O
医,O
科,O
大,O
学,O
第,O
一,O
附,O
属,O
医,O
院,O
内,O
分,O
泌,O
科,O
(,O
单,O
忠,O
艳,O
),O
;,O
卫,O
生,O
部,O
北,O
京,O
医,O
院,O
内,O
分,O
泌,O
科,O
"
",O
(,O
郭,O
立,O
新,O
),O
;,O
华,O
中,O
科,O
技,O
大,O
学,O
同,O
济,O
医,O
学,O
院,O
附,O
属,O
协,O
