char,label
基,O
础,O
研,O
究,O
"
",O
基,O
金,O
项,O
目,O
:,O
全,O
军,O
医,O
学,O
科,O
学,O
技,O
术,O
研,O
究,O
“,O
十,O
二,O
五,O
冶,O
计,O
划,O
(,O
C,O
W,O
S,O
I,O
I,O
J,O
2,O
5,O
4,O
),O
"
",O
林,O
、,O
徐,O
向,O
进,O
、,O
黄,O
梁,O
浒,O
、,O
温,O
代,O
芬,O
),O
"
",O
利,B-Drug
拉,I-Drug
鲁,I-Drug
肽,I-Drug
联,O
合,O
骨,B-Anatomy
髓,I-Anatomy
间,I-Anatomy
充,I-Anatomy
质,I-Anatomy
干,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
介,O
导,O
胃,B-Test
肠,I-Test
"
",I-Test
激,I-Test
素,I-Test
对,O
链,B-Drug
脲,I-Drug
佐,I-Drug
菌,I-Drug
素,I-Drug
诱,O
导,O
的,O
 ,O
1,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
大,O
鼠,O
"
",O
模,O
型,O
糖,B-Test
代,I-Test
谢,I-Test
的,O
影,O
响,O
"
",O
陈,O
频,O
 ,O
 ,O
邵,O
珠,O
林,O
 ,O
 ,O
徐,O
向,O
进,O
 ,O
 ,O
黄,O
梁,O
浒,O
 ,O
 ,O
温,O
代,O
芬,O
 ,O
 ,O
黄,O
勤,O
"
",O
[,O
摘,O
要,O
],O
 ,O
 ,O
 ,O
目,O
的,O
 ,O
 ,O
探,O
讨,O
利,B-Drug
拉,I-Drug
鲁,I-Drug
肽,I-Drug
(,O
l,O
i,O
r,O
a,O
g,O
l,O
u,O
t,O
i,O
d,O
e,O
),O
与,O
骨,B-Anatomy
髓,I-Anatomy
间,I-Anatomy
充,I-Anatomy
质,I-Anatomy
干,I-Anatomy
细,I-Anatomy
胞,I-Anatomy
(,O
b,O
o,O
n,O
e,O
 ,O
m,O
a,O
r,O
r,O
o,O
w,O
 ,O
m,O
e,O
s,O
e,O
n,O
c,O
h,O
y,O
m,O
a,O
l,O
 ,O
s,O
t,O
e,O
m,O
 ,O
c,O
e,O
l,O
l,O
s,O
",",O
"
",O
B,B-Drug
M,I-Drug
-,I-Drug
M,I-Drug
S,I-Drug
C,I-Drug
s,I-Drug
),O
联,O
合,O
治,O
疗,O
对,O
 ,O
1,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
(,O
T,B-Disease
1,I-Disease
D,I-Disease
M,I-Disease
),O
大,O
鼠,O
模,O
型,O
糖,B-Test
代,I-Test
谢,I-Test
的,O
影,O
响,O
。,O
 ,O
方,O
法,O
 ,O
以,O
 ,O
6,B-Amount
0,I-Amount
 ,I-Amount
m,I-Amount
g,I-Amount
 ,I-Amount
/,I-Amount
 ,I-Amount
k,I-Amount
g,I-Amount
 ,O
剂,O
量,O
腹,B-Method
腔,I-Method
注,I-Method
射,I-Method
链,B-Drug
脲,I-Drug
"
",I-Drug
佐,I-Drug
菌,I-Drug
素,I-Drug
制,O
备,O
 ,O
T,B-Disease
1,I-Disease
D,I-Disease
M,I-Disease
 ,O
大,O
鼠,O
模,O
型,O
",",O
随,O
后,O
按,O
随,O
机,O
数,O
字,O
表,O
法,O
分,O
为,O
(,O
1,O
),O
 ,O
T,B-Disease
1,I-Disease
D,I-Disease
M,I-Disease
 ,O
组,O
(,O
n,O
 ,O
=,O
 ,O
1,O
0,O
),O
、,O
(,O
2,O
),O
 ,O
B,B-Drug
M,I-Drug
-,I-Drug
M,I-Drug
S,I-Drug
C,I-Drug
s,I-Drug
 ,O
治,O
疗,O
组,O
(,O
n,O
 ,O
=,O
"
",O
1,O
0,O
),O
、,O
(,O
3,O
),O
利,B-Drug
拉,I-Drug
鲁,I-Drug
肽,I-Drug
治,O
疗,O
组,O
(,O
L,O
I,O
R,O
A,O
",",O
n,O
=,O
1,O
0,O
),O
、,O
(,O
4,O
),O
利,B-Drug
拉,I-Drug
鲁,I-Drug
肽,I-Drug
联,O
合,O
 ,O
B,B-Drug
M,I-Drug
-,I-Drug
M,I-Drug
S,I-Drug
C,I-Drug
s,I-Drug
 ,O
治,O
疗,O
组,O
(,O
L,O
I,O
R,O
A,O
+,O
B,B-Drug
M,I-Drug
-,I-Drug
M,I-Drug
S,I-Drug
C,I-Drug
s,I-Drug
",",O
n,O
 ,O
=,O
 ,O
1,O
0,O
),O
",",O
给,O
"
",O
予,O
相,O
应,O
干,O
预,O
 ,O
8,B-Duration
 ,I-Duration
周,I-Duration
。,O
 ,O
测,O
定,O
各,O
组,O
大,O
鼠,O
随,B-Test
机,I-Test
血,I-Test
糖,I-Test
、,O
H,B-Test
B,I-Test
A,I-Test
1,I-Test
C,I-Test
、,O
2,B-Test
4,I-Test
 ,I-Test
h,I-Test
 ,I-Test
尿,I-Test
量,I-Test
和,O
 ,O
2,B-Test
4,I-Test
 ,I-Test
h,I-Test
 ,I-Test
尿,I-Test
蛋,I-Test
白,I-Test
;,O
采,O
用,O
 ,O
E,B-Test
L,I-Test
I,I-Test
S,I-Test
A,I-Test
 ,I-Test
法,I-Test
检,O
测,O
血,B-Test
清,I-Test
胰,I-Test
岛,I-Test
"
",I-Test
素,I-Test
、,O
C,B-Test
 ,I-Test
肽,I-Test
、,O
胰,B-Test
升,I-Test
糖,I-Test
素,I-Test
、,O
胃,B-Test
泌,I-Test
素,I-Test
、,O
胆,B-Test
囊,I-Test
收,I-Test
缩,I-Test
素,I-Test
和,O
胰,B-Test
升,I-Test
糖,I-Test
素,I-Test
样,I-Test
肽,I-Test
 ,I-Test
1,I-Test
(,O
G,O
L,O
P,O
-,O
1,O
),O
等,O
激,O
素,O
水,O
平,O
;,O
免,B-Test
疫,I-Test
组,I-Test
化,I-Test
测,O
定,O
胰,B-Anatomy
腺,I-Anatomy
组,I-Anatomy
织,I-Anatomy
中,O
"
",O
胰,B-Test
岛,I-Test
素,I-Test
和,O
胰,B-Test
升,I-Test
糖,I-Test
素,I-Test
的,O
表,O
达,O
。,O
 ,O
结,O
果,O
 ,O
8,B-Duration
 ,I-Duration
周,I-Duration
后,O
",",O
L,O
I,O
R,O
A,O
+,O
B,B-Drug
M,I-Drug
-,I-Drug
M,I-Drug
S,I-Drug
C,I-Drug
s,I-Drug
 ,O
组,O
大,O
鼠,O
血,B-Test
糖,I-Test
、,O
H,B-Test
B,I-Test
A,I-Test
1,I-Test
C,I-Test
、,O
2,B-Test
4,I-Test
 ,I-Test
h,I-Test
 ,I-Test
尿,I-Test
量,I-Test
和,O
 ,O
2,B-Test
4,I-Test
 ,I-Test
h,I-Test
 ,I-Test
尿,I-Test
蛋,I-Test
白,I-Test
较,O
"
",O
其,O
他,O
 ,O
3,O
 ,O
组,O
均,O
明,B-Test_Value
显,I-Test_Value
降,I-Test_Value
低,I-Test_Value
(,O
P,O
<,O
0,O
.,O
 ,O
0,O
5,O
),O
;,O
分,O
别,O
与,O
 ,O
T,B-Disease
1,I-Disease
D,I-Disease
M,I-Disease
 ,O
组,O
和,O
 ,O
B,B-Drug
M,I-Drug
-,I-Drug
M,I-Drug
S,I-Drug
C,I-Drug
s,I-Drug
 ,O
组,O
比,O
较,O
",",O
L,O
I,O
R,O
A,O
+,O
B,B-Drug
M,I-Drug
-,I-Drug
M,I-Drug
S,I-Drug
C,I-Drug
s,I-Drug
 ,O
组,O
血,B-Test
清,I-Test
胰,I-Test
岛,I-Test
素,I-Test
、,O
C,B-Test
"
",I-Test
肽,I-Test
、,O
胃,B-Test
泌,I-Test
素,I-Test
、,O
胆,B-Test
囊,I-Test
收,I-Test
缩,I-Test
素,I-Test
和,O
 ,O
G,B-Test
L,I-Test
P,I-Test
-,I-Test
1,I-Test
 ,O
水,O
平,O
均,O
明,B-Test_Value
显,I-Test_Value
升,I-Test_Value
高,I-Test_Value
",",O
胰,B-Test
升,I-Test
糖,I-Test
素,I-Test
水,I-Test
平,I-Test
降,B-Test_Value
低,I-Test_Value
(,O
均,O
 ,O
P,O
<,O
0,O
.,O
 ,O
0,O
5,O
),O
;,O
与,O
 ,O
L,O
I,O
R,O
A,O
 ,O
组,O
比,O
较,O
",",O
L,O
I,O
R,O
A,O
"
",O
+,O
B,B-Drug
M,I-Drug
-,I-Drug
M,I-Drug
S,I-Drug
C,I-Drug
s,I-Drug
 ,O
组,O
血,O
清,O
胰,B-Test
岛,I-Test
素,I-Test
、,O
C,B-Test
 ,I-Test
肽,I-Test
、,O
胃,B-Test
泌,I-Test
素,I-Test
和,O
胆,B-Test
囊,I-Test
收,I-Test
缩,I-Test
素,I-Test
水,O
平,O
均,O
明,B-Test_Value
显,I-Test_Value
升,I-Test_Value
高,I-Test_Value
(,O
P,O
<,O
0,O
.,O
 ,O
0,O
5,O
),O
",",O
胰,B-Test
升,I-Test
糖,I-Test
素,I-Test
和,O
 ,O
G,B-Test
L,I-Test
P,I-Test
-,I-Test
1,I-Test
 ,O
水,O
平,O
"
",O
无,O
差,O
异,O
(,O
P,O
>,O
0,O
.,O
 ,O
0,O
5,O
),O
;,O
相,O
关,O
分,O
析,O
发,O
现,O
",",O
血,O
清,O
胰,B-Test
岛,I-Test
素,I-Test
水,O
平,O
分,O
别,O
与,O
胃,B-Test
泌,I-Test
素,I-Test
(,O
 ,O
r,O
 ,O
=,O
 ,O
0,O
.,O
 ,O
5,O
4,O
4,O
",",O
P,O
<,O
0,O
.,O
 ,O
0,O
1,O
),O
、,O
胆,B-Test
囊,I-Test
收,I-Test
缩,I-Test
素,I-Test
(,O
 ,O
r,O
 ,O
=,O
"
",O
0,O
.,O
 ,O
7,O
1,O
0,O
",",O
P,O
<,O
0,O
.,O
 ,O
0,O
1,O
),O
和,O
 ,O
G,B-Test
L,I-Test
P,I-Test
-,I-Test
1,I-Test
(,O
 ,O
r,O
 ,O
=,O
 ,O
0,O
.,O
 ,O
6,O
6,O
9,O
",",O
P,O
<,O
0,O
.,O
 ,O
0,O
1,O
),O
水,O
平,O
呈,O
正,O
相,O
关,O
",",O
与,O
胰,B-Test
升,I-Test
糖,I-Test
素,I-Test
水,I-Test
平,I-Test
呈,O
