char,label
糖,B-Disease
尿,I-Disease
病,I-Disease
相,O
关,O
研,O
究,O
"
",O
代,O
谢,O
病,O
院,O
区,O
",",O
江,O
苏,O
省,O
中,O
医,O
药,O
研,O
究,O
院,O
"
",O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
合,O
并,O
非,B-Disease
酒,I-Disease
精,I-Disease
性,I-Disease
脂,I-Disease
肪,I-Disease
性,I-Disease
肝,I-Disease
病,I-Disease
男,O
性,O
患,O
者,O
性,B-Test
激,I-Test
素,I-Test
水,O
平,O
的,O
"
",O
变,O
化,O
"
",O
曹,O
琳,O
 ,O
 ,O
郑,O
仁,O
东,O
 ,O
 ,O
刘,O
克,O
冕,O
 ,O
 ,O
胡,O
咏,O
新,O
 ,O
 ,O
许,O
娟,O
 ,O
 ,O
刘,O
超,O
"
",O
[,O
提,O
要,O
],O
 ,O
 ,O
 ,O
观,O
察,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
合,O
并,O
非,B-Disease
酒,I-Disease
精,I-Disease
性,I-Disease
脂,I-Disease
肪,I-Disease
性,I-Disease
肝,I-Disease
病,I-Disease
(,O
n,O
o,O
n,O
-,O
a,O
l,O
c,O
o,O
h,O
o,O
l,O
i,O
c,O
 ,O
f,O
a,O
t,O
t,O
y,O
 ,O
l,O
i,O
v,O
e,O
r,O
 ,O
d,O
i,O
s,O
e,O
a,O
s,O
e,O
",",O
 ,O
N,B-Disease
A,I-Disease
F,I-Disease
L,I-Disease
D,I-Disease
),O
男,O
性,O
患,O
者,O
"
",O
性,B-Test
激,I-Test
素,I-Test
水,O
平,O
的,O
变,O
化,O
。,O
 ,O
选,O
择,O
 ,O
2,O
0,O
1,O
3,O
 ,O
年,O
 ,O
1,O
 ,O
月,O
至,O
 ,O
2,O
0,O
1,O
4,O
 ,O
年,O
 ,O
6,O
 ,O
月,O
本,O
科,O
住,O
院,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
 ,O
1,O
1,O
2,O
 ,O
例,O
",",O
按,O
照,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
诊,O
"
",O
断,O
标,O
准,O
及,O
 ,O
N,B-Disease
A,I-Disease
F,I-Disease
L,I-Disease
D,I-Disease
 ,O
定,O
义,O
",",O
分,O
为,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
合,O
并,O
 ,O
N,B-Disease
A,I-Disease
F,I-Disease
L,I-Disease
D,I-Disease
 ,O
组,O
(,O
5,O
4,O
 ,O
例,O
),O
",",O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
非,O
 ,O
N,B-Disease
A,I-Disease
F,I-Disease
L,I-Disease
D,I-Disease
 ,O
组,O
(,O
5,O
8,O
 ,O
例,O
),O
",",O
所,O
有,O
患,O
"
",O
者,O
测,O
定,O
腰,B-Test
围,I-Test
、,O
体,B-Test
重,I-Test
指,I-Test
数,I-Test
、,O
糖,B-Test
脂,I-Test
代,I-Test
谢,I-Test
指,I-Test
标,I-Test
、,O
性,B-Test
激,I-Test
素,I-Test
及,O
转,B-Test
氨,I-Test
酶,I-Test
水,O
平,O
",",O
比,O
较,O
两,O
组,O
间,O
差,O
异,O
。,O
 ,O
结,O
果,O
",",O
与,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
非,O
脂,B-Disease
"
",I-Disease
肪,I-Disease
肝,I-Disease
组,O
患,O
者,O
相,O
比,O
",",O
合,O
并,O
脂,B-Disease
肪,I-Disease
肝,I-Disease
的,O
 ,O
2,B-Disease
 ,I-Disease
型,I-Disease
糖,I-Disease
尿,I-Disease
病,I-Disease
患,O
者,O
空,B-Test
腹,I-Test
血,I-Test
糖,I-Test
、,O
餐,B-Test
后,I-Test
 ,I-Test
2,I-Test
 ,I-Test
h,I-Test
 ,I-Test
血,I-Test
糖,I-Test
、,O
H,B-Test
B,I-Test
A,I-Test
1,I-Test
C,I-Test
明,B-Test_Value
显,I-Test_Value
增,I-Test_Value
高,I-Test_Value
[,O
(,B-Test_Value
8,I-Test_Value
.,I-Test_Value
 ,I-Test_Value
7,I-Test_Value
5,I-Test_Value
 ,I-Test_Value
±,I-Test_Value
 ,I-Test_Value
2,I-Test_Value
.,I-Test_Value
 ,I-Test_Value
5,I-Test_Value
8,I-Test_Value
 ,I-Test_Value
对,I-Test_Value
"
",I-Test_Value
7,I-Test_Value
.,I-Test_Value
 ,I-Test_Value
7,I-Test_Value
9,I-Test_Value
 ,I-Test_Value
±,I-Test_Value
 ,I-Test_Value
1,I-Test_Value
.,I-Test_Value
 ,I-Test_Value
8,I-Test_Value
9,I-Test_Value
),I-Test_Value
m,I-Test_Value
m,I-Test_Value
o,I-Test_Value
l,I-Test_Value
 ,I-Test_Value
/,I-Test_Value
 ,I-Test_Value
L,I-Test_Value
",",O
 ,O
(,O
1,B-Test_Value
8,I-Test_Value
.,I-Test_Value
 ,I-Test_Value
1,I-Test_Value
2,I-Test_Value
 ,I-Test_Value
±,I-Test_Value
 ,I-Test_Value
3,I-Test_Value
.,I-Test_Value
 ,I-Test_Value
9,I-Test_Value
5,I-Test_Value
 ,I-Test_Value
对,I-Test_Value
 ,I-Test_Value
1,I-Test_Value
5,I-Test_Value
.,I-Test_Value
 ,I-Test_Value
6,I-Test_Value
3,I-Test_Value
 ,I-Test_Value
±,I-Test_Value
 ,I-Test_Value
3,I-Test_Value
.,I-Test_Value
 ,I-Test_Value
8,I-Test_Value
9,I-Test_Value
),I-Test_Value
 ,I-Test_Value
m,I-Test_Value
m,I-Test_Value
o,I-Test_Value
l,I-Test_Value
 ,I-Test_Value
/,I-Test_Value
 ,I-Test_Value
L,I-Test_Value
",",O
(,B-Test_Value
1,I-Test_Value
1,I-Test_Value
.,I-Test_Value
 ,I-Test_Value
9,I-Test_Value
6,I-Test_Value
 ,I-Test_Value
±,I-Test_Value
 ,I-Test_Value
4,I-Test_Value
.,I-Test_Value
 ,I-Test_Value
8,I-Test_Value
5,I-Test_Value
),I-Test_Value
%,I-Test_Value
对,I-Test_Value
(,I-Test_Value
1,I-Test_Value
0,I-Test_Value
.,I-Test_Value
 ,I-Test_Value
0,I-Test_Value
5,I-Test_Value
 ,I-Test_Value
±,I-Test_Value
 ,I-Test_Value
4,I-Test_Value
.,I-Test_Value
 ,I-Test_Value
1,I-Test_Value
5,I-Test_Value
),I-Test_Value
%,I-Test_Value
 ,O
",",O
均,O
 ,O
P,O
<,O
"
",O
0,O
.,O
 ,O
0,O
5,O
],O
",",O
并,O
且,O
总,B-Test
胆,I-Test
固,I-Test
醇,I-Test
、,O
三,B-Test
酰,I-Test
甘,I-Test
油,I-Test
、,O
体,B-Test
重,I-Test
指,I-Test
数,I-Test
、,O
空,B-Test
腹,I-Test
胰,I-Test
岛,I-Test
素,I-Test
、,O
餐,B-Test
后,I-Test
胰,I-Test
岛,I-Test
素,I-Test
水,O
平,O
也,O
明,B-Test_Value
显,I-Test_Value
增,I-Test_Value
高,I-Test_Value
[,O
(,B-Test_Value
4,I-Test_Value
.,I-Test_Value
 ,I-Test_Value
9,I-Test_Value
7,I-Test_Value
 ,I-Test_Value
±,I-Test_Value
 ,I-Test_Value
1,I-Test_Value
.,I-Test_Value
 ,I-Test_Value
0,I-Test_Value
2,I-Test_Value
 ,I-Test_Value
对,I-Test_Value
"
",I-Test_Value
4,I-Test_Value
.,I-Test_Value
 ,I-Test_Value
1,I-Test_Value
5,I-Test_Value
 ,I-Test_Value
±,I-Test_Value
 ,I-Test_Value
0,I-Test_Value
.,I-Test_Value
 ,I-Test_Value
9,I-Test_Value
2,I-Test_Value
),I-Test_Value
m,I-Test_Value
m,I-Test_Value
o,I-Test_Value
l,I-Test_Value
 ,I-Test_Value
