char,label
视,O
频,O
导,O
读,O
"
",O
瑞,O
金,O
病,O
例,O
"
",O
病,O
科,O
",",O
上,O
海,O
市,O
内,O
分,O
泌,O
代,O
谢,O
病,O
研,O
究,O
所,O
",",O
上,O
海,O
市,O
内,O
分,O
泌,O
代,O
谢,O
病,O
临,O
床,O
医,O
学,O
中,O
心,O
"
",O
(,O
朱,O
巍,O
、,O
叶,O
蕾,O
、,O
王,O
曙,O
、,O
王,O
卫,O
庆,O
、,O
宁,O
光,O
),O
",",O
眼,O
科,O
(,O
焦,O
秦,O
),O
"
",O
G,B-Disease
r,I-Disease
a,I-Disease
v,I-Disease
e,I-Disease
s,I-Disease
 ,I-Disease
眼,I-Disease
病,I-Disease
的,O
临,O
诊,O
应,O
对,O
"
",O
朱,O
巍,O
 ,O
 ,O
叶,O
蕾,O
 ,O
 ,O
焦,O
秦,O
 ,O
 ,O
王,O
曙,O
 ,O
 ,O
王,O
卫,O
庆,O
 ,O
 ,O
宁,O
光,O
"
",O
[,O
提,O
要,O
],O
 ,O
 ,O
 ,O
G,B-Disease
r,I-Disease
a,I-Disease
v,I-Disease
e,I-Disease
s,I-Disease
 ,I-Disease
眼,I-Disease
病,I-Disease
是,O
 ,O
G,B-Disease
r,I-Disease
a,I-Disease
v,I-Disease
e,I-Disease
s,I-Disease
 ,I-Disease
病,I-Disease
最,O
常,O
见,O
的,O
甲,B-Symptom
状,I-Symptom
腺,I-Symptom
外,I-Symptom
表,I-Symptom
现,I-Symptom
",",O
是,O
一,O
种,O
器,B-Disease
官,I-Disease
特,I-Disease
异,I-Disease
性,I-Disease
自,I-Disease
身,I-Disease
免,I-Disease
疫,I-Disease
病,I-Disease
。,O
 ,O
估,O
计,O
每,O
"
",O
1,O
0,O
0,O
 ,O
0,O
0,O
0,O
 ,O
人,O
群,O
中,O
每,O
年,O
有,O
 ,O
1,O
6,O
 ,O
名,O
女,O
性,O
、,O
3,O
 ,O
名,O
男,O
性,O
发,O
病,O
。,O
 ,O
其,O
中,O
有,O
 ,O
3,O
%,O
 ,O
~,O
 ,O
5,O
%,O
 ,O
的,O
 ,O
G,B-Disease
r,I-Disease
a,I-Disease
v,I-Disease
e,I-Disease
s,I-Disease
 ,I-Disease
眼,I-Disease
病,I-Disease
患,O
者,O
病,O
情,O
严,O
重,O
",",O
可,O
危,O
及,O
视,O
"
",O
力,O
",",O
需,O
要,O
积,O
极,O
处,O
理,O
。,O
 ,O
对,O
临,O
床,O
医,O
师,O
而,O
言,O
",",O
正,O
确,O
评,O
估,O
该,O
病,O
的,O
活,O
动,O
性,O
及,O
严,O
重,O
度,O
对,O
判,O
断,O
该,O
病,O
是,O
否,O
需,O
要,O
干,O
预,O
及,O
采,O
取,O
何,O
"
",O
种,O
干,O
预,O
措,O
施,O
非,O
常,O
有,O
帮,O
助,O
。,O
 ,O
该,O
病,O
的,O
干,O
预,O
措,O
施,O
主,O
要,O
包,O
括,O
控,O
制,O
甲,B-Disease
亢,I-Disease
",",O
缓,O
解,O
局,O
部,O
症,O
状,O
",",O
而,O
对,O
处,O
于,O
活,O
动,O
期,O
的,O
中,B-Level
重,I-Level
度,I-Level
眼,B-Disease
"
",I-Disease
病,I-Disease
患,O
者,O
采,O
取,O
免,B-Treatment
疫,I-Treatment
抑,I-Treatment
制,I-Treatment
和,O
治,O
疗,O
",",O
处,O
于,O
非,O
活,O
动,O
期,O
的,O
患,O
者,O
考,O
虑,O
予,O
以,O
康,B-Operation
复,I-Operation
手,I-Operation
术,I-Operation
。,O
"
",O
[,O
关,O
键,O
词,O
],O
 ,O
 ,O
 ,O
G,B-Disease
r,I-Disease
a,I-Disease
v,I-Disease
e,I-Disease
s,I-Disease
 ,I-Disease
眼,I-Disease
病,I-Disease
;,O
 ,O
免,B-Treatment
疫,I-Treatment
抑,I-Treatment
制,I-Treatment
治,I-Treatment
疗,I-Treatment
;,O
 ,O
眶,B-Treatment
部,I-Treatment
放,I-Treatment
疗,I-Treatment
;,O
 ,O
眶,B-Operation
减,I-Operation
压,I-Operation
术,I-Operation
;,O
 ,O
康,B-Operation
复,I-Operation
手,I-Operation
术,I-Operation
"
",O
A,O
p,O
p,O
r,O
o,O
a,O
c,O
h,O
 ,O
t,O
o,O
 ,O
t,O
h,O
e,O
 ,O
p,O
a,O
t,O
i,O
e,O
n,O
t,O
s,O
 ,O
w,O
i,O
t,O
h,O
 ,O
G,O
r,O
a,O
v,O
e,O
s,O
忆,O
 ,O
o,O
p,O
h,O
t,O
h,O
a,O
l,O
m,O
o,O
p,O
a,O
t,O
h,O
y,O
 ,O
Z,O
h,O
u,O
 ,O
W,O
e,O
i,O
*,O
",",O
Y,O
e,O
 ,O
L,O
e,O
i,O
",",O
 ,O
J,O
i,O
a,O
o,O
 ,O
Q,O
i,O
n,O
",",O
W,O
a,O
n,O
g,O
 ,O
S,O
h,O
u,O
",",O
W,O
a,O
n,O
g,O
 ,O
W,O
e,O
i,O
q,O
i,O
n,O
g,O
",",O
"
",O
N,O
i,O
n,O
g,O
 ,O
G,O
u,O
a,O
n,O
g,O
.,O
 ,O
*,O
D,O
e,O
p,O
a,O
r,O
t,O
m,O
e,O
n,O
t,O
 ,O
o,O
f,O
 ,O
E,O
n,O
d,O
o,O
c,O
r,O
i,O
n,O
e,O
 ,O
a,O
n,O
d,O
 ,O
M,O
e,O
t,O
a,O
b,O
o,O
l,O
i,O
c,O
 ,O
D,O
i,O
s,O
e,O
a,O
s,O
e,O
s,O
",",O
 ,O
S,O
h,O
a,O
n,O
g,O
h,O
a,O
i,O
 ,O
C,O
l,O
i,O
n,O
i,O
c,O
a,O
l,O
 ,O
C,O
e,O
n,O
t,O
e,O
r,O
 ,O
f,O
o,O
r,O
 ,O
E,O
n,O
d,O
o,O
c,O
r,O
i,O
n,O
e,O
 ,O
a,O
n,O
d,O
 ,O
M,O
e,O
t,O
a,O
b,O
o,O
l,O
i,O
c,O
"
",O
